"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Darrun Hilliard","DET",39,381,33,78,21,12,9,6,6,6,6
"James Jones","CLE",48,380,14,35,7,7,4,0,3,2,5
"DeAndre' Bembry","ATL",38,371,28,70,14,14,7,3,4,3,11
"Lance Stephenson","IND",18,362,59,142,35,24,21,6,8,7,17
"Georgios Papagiannis","SAC",22,355,20,45,15,5,6,4,5,0,5
"Raul Neto","UTA",40,346,34,81,21,13,17,2,2,3,10
"Andrew Nicholson","BKN",38,342,10,24,6,4,3,1,2,1,3
"Maurice Ndour","NYK",32,331,8,17,7,1,5,1,1,0,1
"Dejounte Murray","SAS",38,321,48,107,37,11,23,5,9,4,7
"Pat Connaughton","POR",39,316,28,70,14,14,7,2,5,4,10
"Damjan Rudez","ORL",45,314,20,44,16,4,12,3,1,0,4
"Alan Anderson","LAC",30,308,11,23,10,1,9,0,1,0,1
"Chasson Randle","NYK",26,299,34,78,24,10,12,3,9,2,8
"Fred VanVleet","TOR",36,294,35,82,23,12,13,7,3,4,8
"Boban Marjanovic","DET",35,293,9,19,8,1,5,0,3,1,0
"Sheldon Mac","WAS",30,287,15,33,12,3,5,3,4,0,3
"Bryn Forbes","SAS",36,285,23,53,16,7,7,3,6,0,7
"Paul Pierce","LAC",25,277,10,26,4,6,2,0,2,3,3
"Anthony Bennett","BKN",23,264,12,32,4,8,2,2,0,2,6
"Jake Layman","POR",35,249,11,28,5,6,2,0,3,0,6
"Deyonta Davis","MEM",36,238,2,4,2,0,1,0,1,0,0
"Marcelo Huertas","LAL",23,237,52,115,41,11,28,6,7,4,7
"Wayne Selden","MEM",14,236,13,29,10,3,5,3,2,0,3
"Shawn Long","PHI",17,234,13,30,9,4,6,3,0,2,2
"Jonathan Gibson","DAL",17,231,26,67,11,15,8,0,3,3,12
"James Young","BOS",29,220,4,10,2,2,1,0,1,1,1
"Rakeem Christmas","IND",29,219,4,8,4,0,3,1,0,0,0
"Archie Goodwin","BKN",15,214,24,56,16,8,11,4,1,2,6
"Briante Weber","CHA",20,205,21,54,9,12,3,3,3,2,10
"Cheick Diallo","NOP",17,199,4,10,2,2,1,0,1,0,2
"Malachi Richardson","SAC",22,198,11,27,6,5,5,0,1,2,3
"Mike Scott","ATL",18,195,17,40,11,6,8,3,0,1,5
"Treveon Graham","CHA",27,189,6,15,3,3,1,0,2,0,3
"Quinn Cook","NOP",14,187,26,60,18,8,11,2,5,1,7
"Nicolas Laprovittola","SAS",18,174,28,63,21,7,13,1,7,4,3
"Marshall Plumlee","NYK",21,170,10,25,5,5,1,1,3,2,3
"Malik Beasley","DEN",22,165,11,25,8,3,5,1,2,0,3
"AJ Hammons","DAL",22,163,4,10,2,2,1,1,0,0,2
"Metta World Peace","LAL",25,160,11,22,11,0,5,4,2,0,0
"Anthony Brown","ORL",11,159,8,19,5,3,4,1,0,0,3
"Alex Poythress","PHI",6,157,5,12,3,2,1,1,1,0,2
"Mike Miller","DEN",20,151,22,54,12,10,8,3,1,4,6
"Henry Ellenson","DET",19,146,7,17,4,3,1,2,1,0,3
"Jordan Mickey","BOS",25,141,7,17,4,3,2,0,2,1,2
"Adreian Payne","MIN",18,135,7,15,6,1,5,1,0,0,1
"Joe Young","IND",33,135,15,34,11,4,6,1,4,3,1
"Ronnie Price","PHX",14,134,18,41,13,5,6,3,4,2,3
"Udonis Haslem","MIA",16,130,6,13,5,1,0,0,5,0,1
"Nick Collison","OKC",20,128,12,26,10,2,10,0,0,1,1
"Norris Cole","OKC",13,125,14,29,13,1,7,2,4,0,1
"Bobby Brown","HOU",25,123,14,34,8,6,8,0,0,0,6
"Joel Anthony","SAS",19,122,3,7,2,1,1,1,0,1,0
"Jared Sullinger","TOR",11,118,3,8,1,2,0,0,1,0,2
"Jarrod Uthoff","DAL",9,115,9,22,5,4,2,0,3,1,3
"Chris Andersen","CLE",12,114,5,14,1,4,0,0,1,2,2
"Ryan Kelly","ATL",16,110,8,18,6,2,5,0,1,0,2
"Stephen Zimmerman","ORL",19,108,4,9,3,1,2,0,1,0,1
"CJ Wilcox","ORL",22,108,12,31,5,7,1,2,2,2,5
"Christian Wood","CHA",13,107,2,5,1,1,1,0,0,1,0
"Gary Payton II","MIL",6,99,13,33,6,7,4,1,1,2,5
"Georges Niang","IND",23,93,5,11,4,1,1,1,2,0,1
"Anderson Varejao","GSW",14,92,10,24,6,4,3,2,1,1,3
"Alonzo Gee","DEN",13,89,6,16,2,4,1,0,1,1,3
"Damian Jones","GSW",10,85,0,0,0,0,0,0,0,0,0
"Pierre Jackson","DAL",8,84,19,45,12,7,9,1,2,2,5
"Johnny O'Bryant III","CHA",11,81,6,16,2,4,2,0,0,0,4
"Chris McCullough","WAS",16,80,2,4,2,0,2,0,0,0,0
"Tim Quarterman","POR",16,80,11,26,7,4,2,3,2,2,2
"Reggie Williams","NOP",6,79,4,9,3,1,2,1,0,0,1
"Tiago Splitter","PHI",8,76,4,8,4,0,2,2,0,0,0
"Daniel Ochefu","WAS",19,75,3,9,0,3,0,0,0,2,1
"Jerryd Bayless","PHI",3,72,13,32,7,6,5,2,0,1,5
"Jarell Eddie","PHX",5,62,0,0,0,0,0,0,0,0,0
"Joel Bolomboy","UTA",12,53,2,5,1,1,1,0,0,1,0
"Isaiah Taylor","HOU",4,52,3,7,2,1,2,0,0,0,1
"Chinanu Onuaku","HOU",5,52,3,6,3,0,2,1,0,0,0
"Marcus Georges-Hunt","ORL",5,48,3,8,1,2,0,0,1,0,2
"Axel Toupane","NOP",4,47,0,0,0,0,0,0,0,0,0
"Jordan Hill","MIN",7,47,0,0,0,0,0,0,0,0,0
"Kyle Wiltjer","HOU",14,44,2,5,1,1,1,0,0,0,1
"Patricio Garino","ORL",5,43,0,0,0,0,0,0,0,0,0
"Lamar Patterson","ATL",5,40,6,12,6,0,4,0,2,0,0
"Bruno Caboclo","TOR",9,40,4,10,2,2,2,0,0,1,1
"Greivis Vasquez","BKN",3,39,5,14,1,4,0,1,0,0,4
"Jordan Farmar","SAC",2,35,9,21,6,3,4,2,0,1,2
"Jarrett Jack","NOP",2,33,5,12,3,2,1,1,1,1,1
"Michael Gbinije","DET",9,32,2,5,1,1,0,1,0,1,0
"Justin Harper","PHI",3,31,2,5,1,1,0,0,1,0,1
"Josh Huestis","OKC",2,31,3,9,0,3,0,0,0,1,2
"Arinze Onuaku","ORL",8,28,2,5,1,1,0,0,1,0,1
"Edy Tavares","CLE",2,28,1,3,0,1,0,0,0,0,1
"Mike Tobey","CHA",2,25,1,2,1,0,0,0,1,0,0
"Manny Harris","DAL",4,25,2,5,1,1,0,1,0,0,1
"Diamond Stone","LAC",7,24,0,0,0,0,0,0,0,0,0
"Elijah Millsap","PHX",2,23,1,3,0,1,0,0,0,1,0
"Steve Novak","MIL",8,22,0,0,0,0,0,0,0,0,0
"Gary Neal","ATL",2,18,1,3,0,1,0,0,0,0,1
"Demetrius Jackson","BOS",5,17,3,6,3,0,3,0,0,0,0
"Aaron Harrison","CHA",5,17,3,8,1,2,1,0,0,2,0
"John Jenkins","PHX",4,13,1,2,1,0,1,0,0,0,0
"Larry Sanders","CLE",5,13,0,0,0,0,0,0,0,0,0
"Dahntay Jones","CLE",1,12,1,3,0,1,0,0,0,0,1
"John Lucas III","MIN",5,11,1,2,1,0,0,1,0,0,0
"Ben Bentil","DAL",3,10,0,0,0,0,0,0,0,0,0
"Brice Johnson","LAC",3,9,1,3,0,1,0,0,0,0,1
"RJ Hunter","CHI",3,9,0,0,0,0,0,0,0,0,0
"Jarnell Stokes","DEN",2,7,2,6,0,2,0,0,0,0,2
"Danuel House","WAS",1,1,0,0,0,0,0,0,0,0,0
