"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Amal McCaskill","SAS",27,153,4,8,4,0,4,0,0,0,0
"Obinna Ekezie","LAC",28,147,3,8,1,2,0,0,1,0,2
"Jaren Jackson","ORL",9,144,8,21,3,5,2,0,1,0,5
"Ansu Sesay","SEA",9,141,8,18,6,2,5,1,0,0,2
"Dean Oliver","GSW",20,139,21,49,14,7,4,2,8,2,5
"Doug Overton","LAC",18,131,13,30,9,4,3,2,4,0,4
"Chris Crawford","ATL",7,131,5,11,4,1,2,1,1,1,0
"Rodney White","DET",16,127,12,25,11,1,4,2,5,1,0
"Michael Dickerson","MEM",4,126,9,22,5,4,3,2,0,2,2
"Alvin Jones","PHI",23,125,3,6,3,0,1,1,1,0,0
"Donny Marshall","NJN",20,119,5,11,4,1,1,0,3,0,1
"Michael Bradley","TOR",26,118,3,6,3,0,0,2,1,0,0
"Mike James","MIA",15,118,19,43,14,5,7,1,6,3,2
"DeSagana Diop","CLE",18,109,5,11,4,1,3,1,0,0,1
"Jelani McCoy","LAL",21,104,7,14,7,0,5,0,2,0,0
"Leon Smith","ATL",14,101,3,6,3,0,3,0,0,0,0
"Tang Hamilton","MIA",9,98,5,11,4,1,2,0,2,0,1
"Victor Alexander","DET",14,95,6,15,3,3,2,0,1,1,2
"Jason Hart","SAS",10,93,12,29,7,5,4,1,2,3,2
"Chucky Brown","SAC",18,92,6,14,4,2,2,0,2,1,1
"Michael Stewart","TOR",11,91,3,6,3,0,0,2,1,0,0
"Mitchell Butler","POR",11,90,5,12,3,2,2,0,1,1,1
"Brent Price","SAC",20,89,9,20,7,2,3,1,3,1,1
"Bruno Sundov","IND",21,85,3,6,3,0,2,1,0,0,0
"Theo Ratliff","ATL",3,82,1,2,1,0,1,0,0,0,0
"Kirk Haston","CHH",15,77,5,10,5,0,3,1,1,0,0
"Jeff Trepagnier","CLE",12,76,12,26,10,2,7,1,2,0,2
"Ike Fontaine","MEM",6,76,4,8,4,0,2,1,1,0,0
"Jerome Moiso","CHH",15,75,4,8,4,0,0,3,1,0,0
"Cedric Henderson","GSW",12,69,4,8,4,0,2,0,2,0,0
"Norman Richardson","CHI",11,68,2,4,2,0,2,0,0,0,0
"Dee Brown","ORL",7,66,2,4,2,0,2,0,0,0,0
"Damone Brown","PHI",17,64,2,4,2,0,2,0,0,0,0
"Steve Goodrich","NJN",9,49,5,11,4,1,1,1,2,1,0
"Antonio Harvey","SEA",5,48,5,11,4,1,1,2,1,1,0
"Elliot Perry","MEM",2,48,7,14,7,0,3,2,2,0,0
"Reggie Slater","ATL",8,47,1,2,1,0,1,0,0,0,0
"Mamadou N'diaye","TOR",5,47,0,0,0,0,0,0,0,0,0
"Maurice Evans","MIN",10,43,4,9,3,1,2,0,1,0,1
"Brian Cardinal","DET",8,43,2,5,1,1,0,0,1,0,1
"Charlie Bell","DAL",7,42,2,4,2,0,1,0,1,0,0
"Jamison Brewer","IND",13,41,9,20,7,2,1,1,5,0,2
"Tim James","PHI",9,41,1,2,1,0,0,0,1,0,0
"Joseph Forte","BOS",8,38,6,14,4,2,2,0,2,1,1
"Matt Geiger","PHI",4,35,0,0,0,0,0,0,0,0,0
"Jeryl Sasser","ORL",7,34,2,5,1,1,1,0,0,1,0
"Eldridge Recasner","LAC",6,33,5,12,3,2,2,0,1,0,2
"Ira Bowman","PHI",3,29,1,2,1,0,1,0,0,0,0
"Greg Foster","MIL",6,25,1,2,1,0,1,0,0,0,0
"Daniel Santiago","PHX",3,24,2,5,1,1,0,0,1,0,1
"Darrick Martin","DAL",3,22,3,8,1,2,0,0,1,0,2
"Ernest Brown","MIA",3,21,0,0,0,0,0,0,0,0,0
"Mike Penberthy","LAL",3,12,2,4,2,0,1,0,1,0,0
"Larry Robinson","NYK",2,11,0,0,0,0,0,0,0,0,0
"Randy Brown","BOS",1,6,2,4,2,0,0,0,2,0,0
"Ratko Varda","DET",1,6,0,0,0,0,0,0,0,0,0
"Vinny Del Negro","PHX",2,5,2,6,0,2,0,0,0,1,1
"Dickey Simpkins","ATL",1,3,1,3,0,1,0,0,0,0,1
