"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Shabazz Muhammad","MIN",37,290,6,15,3,3,3,0,0,1,2
"Ben Gordon","CHA",19,279,21,47,16,5,10,2,4,0,5
"Quincy Pondexter","MEM",15,270,20,43,17,3,8,4,5,1,2
"Tyshawn Taylor","BKN",23,270,36,86,22,14,19,0,3,2,12
"Chris Copeland","IND",41,265,18,43,11,7,5,3,3,4,3
"Roger Mason Jr.","MIA",25,260,19,44,13,6,9,1,3,4,2
"Isaiah Canaan","HOU",22,252,22,53,13,9,9,4,0,3,6
"Shannon Brown","NYK",29,251,9,20,7,2,2,2,3,0,2
"Daniel Orton","PHI",22,251,15,35,10,5,7,1,2,1,4
"Chris Singleton","WAS",25,250,6,12,6,0,6,0,0,0,0
"Antawn Jamison","LAC",22,247,7,18,3,4,1,1,1,0,4
"Jorge Gutierrez","BKN",15,244,30,70,20,10,11,2,7,4,6
"Jannero Pargo","CHA",29,242,52,127,29,23,18,4,7,6,17
"Gigi Datome","DET",34,237,11,26,7,4,6,1,0,2,2
"James Jones","MIA",20,236,9,21,6,3,2,3,1,1,2
"Carl Landry","SAC",18,233,5,11,4,1,2,0,2,0,1
"Solomon Hill","IND",28,226,12,30,6,6,1,1,4,1,5
"Mike Harris","UTA",20,225,5,13,2,3,2,0,0,0,3
"Peyton Siva","DET",24,224,34,83,19,15,13,1,5,3,12
"Lorenzo Brown","PHI",26,224,41,96,27,14,21,3,3,2,12
"Mike Muscala","ATL",20,215,7,16,5,2,2,1,2,2,0
"Greg Oden","MIA",23,212,1,3,0,1,0,0,0,1,0
"Dionte Christmas","PHX",31,198,8,19,5,3,4,0,1,0,3
"Hasheem Thabeet","OKC",23,192,1,2,1,0,1,0,0,0,0
"Arnett Moultrie","PHI",12,187,2,4,2,0,1,0,1,0,0
"Joel Anthony","BOS",31,186,2,6,0,2,0,0,0,0,2
"Lou Amundson","CHI",19,185,6,16,2,4,1,0,1,1,3
"Victor Claver","POR",21,184,12,27,9,3,9,0,0,1,2
"Manny Harris","LAL",9,180,11,28,5,6,3,1,1,1,5
"Charlie Villanueva","DET",20,180,6,15,3,3,3,0,0,2,1
"Kobe Bryant","LAL",6,177,38,83,31,7,18,7,6,5,2
"Jason Collins","BKN",22,172,4,9,3,1,2,0,1,0,1
"Ian Clark","UTA",23,172,15,32,13,2,10,2,1,1,1
"James Nunnally","PHI",13,165,8,18,6,2,3,1,2,0,2
"Jamaal Franklin","MEM",21,161,6,15,3,3,1,2,0,1,2
"Earl Watson","POR",24,161,28,62,22,6,9,8,5,3,3
"Ronnie Brewer","CHI",24,160,10,26,4,6,2,1,1,3,3
"John Jenkins","ATL",13,158,11,27,6,5,2,3,1,1,4
"Sergey Karasev","CLE",22,156,6,12,6,0,3,1,2,0,0
"Tornike Shengelia","CHI",26,155,14,31,11,3,9,0,2,0,3
"Austin Daye","SAS",22,148,8,17,7,1,5,2,0,0,1
"Dwight Buycks","TOR",14,146,10,25,5,5,3,1,1,1,4
"Bernard James","DAL",30,146,3,8,1,2,0,0,1,0,2
"Nemanja Nedovic","GSW",24,142,13,32,7,6,1,1,5,2,4
"Chris Babb","BOS",14,132,3,6,3,0,1,1,1,0,0
"Chris Wright","MIL",8,125,5,10,5,0,3,1,1,0,0
"Julyan Stone","TOR",21,120,12,30,6,6,4,1,1,3,3
"Casper Ware","PHI",9,116,10,21,9,1,4,2,3,1,0
"Jamaal Tinsley","UTA",8,110,23,47,22,1,13,3,6,0,1
"Glen Rice","WAS",11,109,7,14,7,0,5,0,2,0,0
"Stephen Jackson","LAC",9,107,5,12,3,2,3,0,0,0,2
"Greg Smith","HOU",11,100,0,0,0,0,0,0,0,0,0
"Allen Crabbe","POR",15,100,6,15,3,3,1,1,1,2,1
"AJ Price","MIN",28,99,13,30,9,4,2,2,5,1,3
"Hilton Armstrong","GSW",14,97,5,10,5,0,3,0,2,0,0
"Shavlik Randolph","PHX",14,95,1,2,1,0,0,1,0,0,0
"Ognjen Kuzmic","GSW",19,92,2,6,0,2,0,0,0,1,1
"Solomon Jones","ORL",11,85,2,4,2,0,0,0,2,0,0
"Jared Cunningham","SAC",13,80,8,19,5,3,1,0,4,1,2
"JaVale McGee","DEN",5,80,2,4,2,0,2,0,0,0,0
"Tony Mitchell","DET",21,79,2,5,1,1,1,0,0,0,1
"Mike James","CHI",11,77,17,36,15,2,7,3,5,0,2
"Troy Daniels","HOU",5,75,5,13,2,3,0,1,1,2,1
"Hamady Ndiaye","SAC",14,74,3,7,2,1,0,1,1,1,0
"Justin Hamilton","MIA",8,72,0,0,0,0,0,0,0,0,0
"Malcolm Thomas","UTA",8,63,2,5,1,1,0,0,1,0,1
"Erik Murphy","CHI",24,62,2,4,2,0,1,0,1,0,0
"Viacheslav Kravtsov","PHX",20,59,1,3,0,1,0,0,0,0,1
"Keith Bogans","BOS",6,55,3,7,2,1,0,0,2,0,1
"Damion James","SAS",5,50,3,6,3,0,1,1,1,0,0
"Othyus Jeffers","MIN",6,47,1,2,1,0,1,0,0,0,0
"Andris Biedrins","UTA",6,45,0,0,0,0,0,0,0,0,0
"Lance Thomas","NOP",5,42,3,7,2,1,0,1,1,0,1
"Carrick Felix","CLE",7,38,4,8,4,0,2,2,0,0,0
"Adonis Thomas","PHI",6,38,3,6,3,0,1,1,1,0,0
"Ryan Gomes","OKC",5,34,1,3,0,1,0,0,0,0,1
"Robert Covington","HOU",7,34,0,0,0,0,0,0,0,0,0
"Ricky Ledo","DAL",11,33,2,5,1,1,0,1,0,0,1
"Arinze Onuaku","CLE",5,30,3,6,3,0,1,1,1,0,0
"James Southerland","NOP",4,30,0,0,0,0,0,0,0,0,0
"Melvin Ely","NOP",2,27,0,0,0,0,0,0,0,0,0
"Josh Childress","NOP",4,24,2,4,2,0,1,0,1,0,0
"Josh Powell","HOU",1,19,0,0,0,0,0,0,0,0,0
"Reggie Williams","OKC",3,17,1,2,1,0,0,1,0,0,0
"Darius Johnson-Odom","PHI",3,15,1,2,1,0,1,0,0,0,0
"Vander Blue","BOS",3,15,1,2,1,0,1,0,0,0,0
"DJ Stephens","MIL",3,15,0,0,0,0,0,0,0,0,0
"Seth Curry","CLE",2,13,0,0,0,0,0,0,0,0,0
"Shane Edwards","CLE",2,12,0,0,0,0,0,0,0,0,0
"Mustafa Shakur","OKC",3,11,4,10,2,2,1,1,0,2,0
"Elias Harris","LAL",2,11,1,2,1,0,1,0,0,0,0
"Sasha Vujacic","LAC",2,10,0,0,0,0,0,0,0,0,0
"DJ White","CHA",2,10,0,0,0,0,0,0,0,0,0
"Tony Mitchell","MIL",3,10,1,2,1,0,1,0,0,0,0
"Maalik Wayns","LAC",2,9,2,6,0,2,0,0,0,2,0
"Royce White","SAC",3,9,0,0,0,0,0,0,0,0,0
"Scotty Hopson","CLE",2,7,1,2,1,0,1,0,0,0,0
"Royal Ivey","OKC",2,5,0,0,0,0,0,0,0,0,0
"Dexter Pittman","ATL",2,3,0,0,0,0,0,0,0,0,0
"Chris Smith","NYK",2,2,0,0,0,0,0,0,0,0,0
"DeAndre Liggins","MIA",1,1,0,0,0,0,0,0,0,0,0
