"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Jake Voskuhl","CHI",16,144,5,10,5,0,3,0,2,0,0
"Shawnelle Scott","SAS",27,142,4,9,3,1,1,1,1,0,1
"Jerome Moiso","BOS",24,136,3,7,2,1,1,0,1,1,0
"Grant Hill","ORL",4,132,25,56,19,6,12,1,6,0,6
"Steve Goodrich","CHI",12,132,6,12,6,0,0,3,3,0,0
"Scott Padgett","UTA",27,126,5,12,3,2,2,0,1,0,2
"Brian Cardinal","DET",15,124,3,6,3,0,1,0,2,0,0
"Michael Stewart","TOR",26,123,2,4,2,0,0,0,2,0,0
"Bruno Sundov","IND",11,122,2,5,1,1,0,0,1,1,0
"Tyrone Corbin","TOR",15,117,4,9,3,1,1,1,1,1,0
"Jaren Jackson","SAS",16,115,7,14,7,0,6,0,1,0,0
"Terry Mills","IND",14,113,5,11,4,1,3,1,0,0,1
"Felton Spencer","NYK",18,112,2,4,2,0,0,0,2,0,0
"Anfernee Hardaway","PHX",4,110,15,31,14,1,10,2,2,0,1
"Mark Bryant","DAL",18,103,3,8,1,2,1,0,0,0,2
"Tony Smith","ATL",6,78,10,21,9,1,5,0,4,0,1
"Don MacLean","MIA",8,76,4,9,3,1,1,0,2,1,0
"Todd Fuller","MIA",10,76,1,3,0,1,0,0,0,1,0
"Michael Hawkins","CLE",10,75,13,28,11,2,6,0,5,1,1
"Ruben Garces","GSW",13,73,5,10,5,0,1,1,3,0,0
"Jamal Robinson","MIA",6,72,2,4,2,0,1,0,1,0,0
"Antonio Harvey","POR",12,71,4,10,2,2,0,0,2,1,1
"Ricky Davis","MIA",7,71,11,24,9,2,5,1,3,0,2
"Jabari Smith","SAC",9,66,6,16,2,4,1,0,1,2,2
"Donnell Harvey","DAL",18,64,2,4,2,0,2,0,0,0,0
"Dan McClintock","DEN",6,58,1,2,1,0,0,0,1,0,0
"Sam Jacobson","MIN",14,57,4,8,4,0,3,1,0,0,0
"Jamel Thomas","NJN",5,56,0,0,0,0,0,0,0,0,0
"Will Perdue","POR",13,56,2,4,2,0,2,0,0,0,0
"James Robinson","ORL",6,50,0,0,0,0,0,0,0,0,0
"Sean Colson","HOU",13,45,10,20,10,0,5,3,2,0,0
"Scott Burrell","CHH",4,40,1,3,0,1,0,0,0,0,1
"Pervis Ellison","SEA",9,40,3,6,3,0,3,0,0,0,0
"J.R. Reid","CLE",6,40,1,3,0,1,0,0,0,0,1
"Wang Zhi-zhi","DAL",5,39,0,0,0,0,0,0,0,0,0
"Erick Barkley","POR",8,37,6,14,4,2,2,0,2,0,2
"Slava Medvedenko","LAL",7,37,2,5,1,1,1,0,0,0,1
"Michael Redd","MIL",6,35,1,3,0,1,0,0,0,0,1
"Muggsy Bogues","TOR",3,34,5,11,4,1,1,0,3,0,1
"John Coker","GSW",6,32,2,5,1,1,1,0,0,0,1
"Tom Hammonds","MIN",7,30,1,3,0,1,0,0,0,0,1
"Raja Bell","PHI",5,30,0,0,0,0,0,0,0,0,0
"Brent Price","VAN",6,30,5,11,4,1,1,0,3,1,0
"Ira Bowman","ATL",3,19,7,14,7,0,4,2,1,0,0
"Zendon Hamilton","LAC",3,19,0,0,0,0,0,0,0,0,0
"Art Long","SAC",9,19,1,2,1,0,1,0,0,0,0
"Etdrick Bohannon","CLE",6,18,0,0,0,0,0,0,0,0,0
"Gary Grant","POR",4,17,1,2,1,0,1,0,0,0,0
"Garth Joseph","DEN",4,16,1,2,1,0,1,0,0,0,0
"Terrance Roberson","CHH",3,12,1,2,1,0,1,0,0,0,0
"Anthony Miller","PHI",4,11,0,0,0,0,0,0,0,0,0
"Jason Hart","MIL",1,10,1,3,0,1,0,0,0,0,1
"Mamadou N'diaye","TOR",3,9,0,0,0,0,0,0,0,0,0
"David Wingate","SEA",1,9,2,5,1,1,0,1,0,1,0
"Randy Livingston","GSW",2,7,1,2,1,0,0,0,1,0,0
"Lari Ketner","IND",3,6,1,2,1,0,1,0,0,0,0
"Andy Panko","ATL",1,1,0,0,0,0,0,0,0,0,0
