"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Jeremy Lin","GSW",29,285,42,100,26,16,16,2,8,6,10
"Armon Johnson","POR",38,277,45,107,28,17,19,0,9,8,9
"Garrett Temple","CHA",24,230,32,69,27,5,10,4,13,3,2
"Derrick Caracter","LAL",41,215,7,14,7,0,2,2,3,0,0
"Steve Novak","SAS",30,215,3,7,2,1,1,0,1,0,1
"Sean Marks","POR",29,208,4,9,3,1,0,0,3,0,1
"DaJuan Summers","DET",22,199,2,4,2,0,0,0,2,0,0
"Jeff Adrien","GSW",23,196,10,22,8,2,3,2,3,1,1
"Jarron Collins","POR",28,181,2,5,1,1,0,0,1,1,0
"DeSagana Diop","CHA",16,181,7,17,4,3,0,3,1,0,3
"Malik Allen","ORL",18,178,4,12,0,4,0,0,0,0,4
"Charlie Bell","GSW",19,171,13,31,8,5,7,0,1,4,1
"Mehmet Okur","UTA",13,168,19,48,9,10,6,1,2,0,10
"Hamed Haddadi","MEM",30,168,5,10,5,0,3,0,2,0,0
"Avery Bradley","BOS",31,162,12,27,9,3,4,2,3,1,2
"Mustafa Shakur","WAS",22,159,25,56,19,6,11,3,5,3,3
"Jamaal Magloire","MIA",18,158,3,6,3,0,0,1,2,0,0
"Royal Ivey","OKC",25,155,7,15,6,1,3,1,2,0,1
"Larry Owens","WAS",12,143,8,17,7,1,3,2,2,0,1
"Cole Aldrich","OKC",18,141,4,10,2,2,1,0,1,1,1
"Chris Johnson","POR",14,139,3,6,3,0,3,0,0,0,0
"Luke Babbitt","POR",24,137,6,15,3,3,1,0,2,2,1
"Dominique Jones","DAL",18,135,19,50,7,12,3,1,3,6,6
"Michael Redd","MIL",10,134,12,27,9,3,5,1,3,0,3
"Willie Warren","LAC",19,134,27,65,16,11,8,3,5,4,7
"Ime Udoka","SAS",20,130,13,31,8,5,2,4,2,1,4
"Devin Ebanks","LAL",20,118,2,4,2,0,2,0,0,0,0
"Mario West","NJN",6,116,10,24,6,4,1,3,2,1,3
"Lance Stephenson","IND",12,115,21,44,19,2,11,1,7,0,2
"Jason Kapono","PHI",24,111,4,9,3,1,1,2,0,1,0
"Garret Siler","PHX",21,101,3,6,3,0,2,0,1,0,0
"Trey Johnson","LAL",8,94,11,22,11,0,6,2,3,0,0
"Danny Green","SAS",8,91,2,5,1,1,0,1,0,0,1
"Yao Ming","HOU",5,91,4,9,3,1,2,1,0,0,1
"Brian Scalabrine","CHI",18,88,6,14,4,2,3,1,0,1,1
"Byron Mullens","OKC",13,85,0,0,0,0,0,0,0,0,0
"Etan Thomas","ATL",13,82,2,4,2,0,0,0,2,0,0
"Hamady Ndiaye","WAS",16,80,0,0,0,0,0,0,0,0,0
"Lester Hudson","WAS",11,73,17,37,14,3,6,1,7,1,2
"Darius Songaila","PHI",10,71,2,4,2,0,1,0,1,0,0
"Theo Ratliff","LAL",10,70,3,6,3,0,1,0,2,0,0
"Kyle Weaver","UTA",5,69,7,16,5,2,3,1,1,1,1
"Joe Smith","LAL",16,69,4,8,4,0,1,3,0,0,0
"Sherron Collins","CHA",20,66,8,17,7,1,4,0,3,1,0
"Renaldo Balkman","NYK",8,63,2,6,0,2,0,0,0,0,2
"Solomon Alabi","TOR",12,59,2,4,2,0,2,0,0,0,0
"DeMarre Carroll","HOU",12,50,4,10,2,2,1,0,1,0,2
"Jerry Stackhouse","MIA",7,50,3,7,2,1,0,0,2,0,1
"Fabricio Oberto","POR",5,45,0,0,0,0,0,0,0,0,0
"Antonio Daniels","PHI",4,35,2,4,2,0,1,1,0,0,0
"Pops Mensah-Bonsu","NOH",7,35,2,4,2,0,0,1,1,0,0
"Craig Brackins","PHI",3,33,1,2,1,0,1,0,0,0,0
"Antoine Wright","SAC",7,31,0,0,0,0,0,0,0,0,0
"Maurice Ager","MIN",4,29,1,2,1,0,0,1,0,0,0
"Andy Rautins","NYK",5,24,3,6,3,0,3,0,0,0,0
"Morris Peterson","OKC",4,23,1,3,0,1,0,0,0,0,1
"Marcus Banks","TOR",3,22,3,7,2,1,1,0,1,0,1
"Pape Sy","ATL",3,21,2,5,1,1,1,0,0,0,1
"Patrick Ewing","NOH",7,19,2,4,2,0,1,1,0,0,0
"Marcus Cousin","UTA",4,18,0,0,0,0,0,0,0,0,0
"Mike Harris","HOU",4,16,1,3,0,1,0,0,0,0,1
"Bobby Simmons","SAS",2,16,2,4,2,0,1,1,0,0,0
"Ronald Dupree","TOR",3,13,1,3,0,1,0,0,0,0,1
"Dexter Pittman","MIA",2,11,0,0,0,0,0,0,0,0,0
"John Lucas III","CHI",2,10,1,2,1,0,1,0,0,0,0
"Brian Skinner","MIL",2,6,0,0,0,0,0,0,0,0,0
"Orien Greene","NJN",3,5,1,2,1,0,1,0,0,0,0
"Gani Lawal","PHX",1,2,0,0,0,0,0,0,0,0,0
"Hassan Whiteside","SAC",1,2,0,0,0,0,0,0,0,0,0
