"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Jeff Ayres","SAS",51,383,14,31,11,3,8,1,2,1,2
"Johnny O'Bryant III","MIL",34,368,17,40,11,6,4,4,3,5,1
"Greg Smith","DAL",42,363,9,21,6,3,1,0,5,2,1
"Kyle Anderson","SAS",33,358,28,63,21,7,11,5,5,5,2
"Martell Webster","WAS",32,352,17,34,17,0,7,3,7,0,0
"Austin Daye","ATL",34,344,17,37,14,3,8,5,1,2,1
"Reggie Bullock","PHX",36,338,8,22,2,6,2,0,0,1,5
"James Young","BOS",31,332,13,30,9,4,2,4,3,3,1
"Sebastian Telfair","OKC",16,327,45,102,33,12,18,6,9,2,10
"AJ Price","PHX",26,323,46,104,34,12,13,6,15,4,8
"Doug McDermott","CHI",36,321,6,14,4,2,2,0,2,0,2
"Darius Morris","BKN",38,299,48,116,28,20,17,7,4,6,14
"John Jenkins","ATL",24,297,13,31,8,5,4,1,3,2,3
"Josh McRoberts","MIA",17,296,33,70,29,4,19,5,5,0,4
"Gerald Wallace","BOS",32,286,11,26,7,4,4,0,3,0,4
"Raymond Felton","DAL",29,281,41,102,21,20,14,2,5,7,13
"John Lucas III","DET",21,272,60,137,43,17,10,17,16,7,10
"Brandon Rush","GSW",33,271,12,28,8,4,5,2,1,1,3
"John Salmons","NOP",21,270,13,29,10,3,5,0,5,1,2
"Joffrey Lauvergne","DEN",24,268,13,31,8,5,3,2,3,0,5
"Jeremy Evans","UTA",38,266,13,34,5,8,3,1,1,0,8
"Nick Johnson","HOU",28,262,11,25,8,3,8,0,0,1,2
"Glenn Robinson III","PHI",35,261,11,28,5,6,4,0,1,2,4
"Jeff Withey","NOP",37,259,11,27,6,5,2,1,3,1,4
"Noah Vonleh","CHA",25,259,4,9,3,1,1,1,1,0,1
"JaVale McGee","PHI",23,256,3,6,3,0,3,0,0,0,0
"Chuck Hayes","TOR",29,255,20,47,13,7,7,2,4,1,6
"Jordan Adams","MEM",30,248,16,33,15,1,9,3,3,0,1
"Nate Wolters","NOP",21,247,21,47,16,5,7,4,5,3,2
"Ricky Ledo","NYK",17,244,19,45,12,7,7,1,4,3,4
"Tim Frazier","POR",11,239,60,147,33,27,17,5,11,9,18
"Dwight Powell","DAL",29,236,9,23,4,5,2,1,1,2,3
"Larry Drew II","PHI",12,219,45,111,24,21,12,4,8,4,17
"Landry Fields","TOR",26,216,15,35,10,5,5,4,1,2,3
"Jeff Adrien","MIN",17,215,15,31,14,1,5,4,5,0,1
"Gigi Datome","BOS",21,209,9,19,8,1,7,0,1,1,0
"Devyn Marble","ORL",16,208,17,39,12,5,8,2,2,2,3
"Francisco Garcia","HOU",14,200,15,36,9,6,6,2,1,5,1
"Cartier Martin","DET",23,198,11,28,5,6,4,1,0,3,3
"Steve Novak","OKC",35,197,11,27,6,5,4,1,1,0,5
"Malcolm Thomas","PHI",17,194,7,18,3,4,3,0,0,1,3
"Ian Clark","DEN",30,192,12,30,6,6,5,0,1,4,2
"DeJuan Blair","WAS",29,180,3,7,2,1,1,0,1,0,1
"Toney Douglas","NOP",12,177,24,55,17,7,11,1,5,3,4
"Jorge Gutierrez","MIL",20,174,22,46,20,2,10,4,6,1,1
"JaMychal Green","MEM",24,164,4,9,3,1,3,0,0,1,0
"Bryce Cotton","UTA",15,159,15,32,13,2,10,1,2,1,1
"Bernard James","DAL",16,158,4,9,3,1,0,0,3,0,1
"Earl Barron","PHX",16,143,5,12,3,2,1,1,1,1,1
"James Michael McAdoo","GSW",15,137,2,4,2,0,1,1,0,0,0
"Ekpe Udoh","LAC",33,128,8,21,3,5,2,0,1,0,5
"Nazr Mohammed","CHI",23,128,3,7,2,1,1,0,1,0,1
"Shavlik Randolph","BOS",21,126,4,12,0,4,0,0,0,1,3
"Jarnell Stokes","MEM",19,126,4,8,4,0,4,0,0,0,0
"Dahntay Jones","LAC",33,123,2,5,1,1,1,0,0,0,1
"Dwight Buycks","LAL",6,123,14,28,14,0,8,2,4,0,0
"Jordan Hamilton","LAC",14,122,7,16,5,2,1,1,3,1,1
"Quincy Miller","DET",10,120,8,19,5,3,4,0,1,0,3
"Brendan Haywood","CLE",22,119,2,6,0,2,0,0,0,0,2
"Elliot Williams","NOP",13,119,12,27,9,3,3,2,4,1,2
"Shayne Whittington","IND",20,108,6,14,4,2,4,0,0,1,1
"Reggie Williams","SAS",20,105,10,22,8,2,6,1,1,0,2
"Kenyon Martin","MIL",11,104,5,12,3,2,1,0,2,1,1
"Chris Douglas-Roberts","LAC",12,102,4,11,1,3,0,0,1,0,3
"CJ Wilcox","LAC",21,101,8,19,5,3,2,2,1,0,3
"Earl Clark","BKN",10,93,3,7,2,1,1,1,0,0,1
"Paul George","IND",6,91,6,13,5,1,0,2,3,1,0
"Clint Capela","HOU",11,90,2,5,1,1,1,0,0,0,1
"Jared Cunningham","LAC",19,89,10,25,5,5,4,0,1,2,3
"Shannon Brown","MIA",5,89,3,7,2,1,0,0,2,1,0
"Jack Cooley","UTA",16,87,1,2,1,0,0,0,1,0,0
"Xavier Henry","LAL",9,86,3,6,3,0,0,1,2,0,0
"Victor Claver","POR",10,76,1,2,1,0,1,0,0,0,0
"Zoran Dragic","MIA",16,75,5,11,4,1,4,0,0,1,0
"Vander Blue","LAL",2,74,8,18,6,2,3,0,3,1,1
"Jannero Pargo","CHA",9,73,8,19,5,3,2,1,2,0,3
"Ognjen Kuzmic","GSW",16,72,6,15,3,3,2,0,1,0,3
"Sean Kilpatrick","MIN",4,72,4,10,2,2,2,0,0,1,1
"Drew Gordon","PHI",9,71,2,5,1,1,1,0,0,0,1
"Will Cherry","CLE",8,69,8,17,7,1,3,3,1,0,1
"Arinze Onuaku","MIN",6,68,4,10,2,2,1,1,0,1,1
"Will Bynum","WAS",7,67,18,40,14,4,5,5,4,0,4
"Greg Stiemsma","TOR",17,66,3,8,1,2,1,0,0,0,2
"Russ Smith","MEM",12,65,8,19,5,3,4,1,0,0,3
"Cameron Bairstow","CHI",18,63,1,2,1,0,0,0,1,0,0
"Lester Hudson","LAC",5,56,5,13,2,3,1,1,0,0,3
"Grant Jerrett","UTA",8,51,3,7,2,1,1,1,0,0,1
"Gal Mekel","NOP",4,43,13,30,9,4,3,1,5,0,4
"Darius Miller","NOP",5,43,2,5,1,1,0,1,0,0,1
"Glen Rice","WAS",5,43,2,4,2,0,1,0,1,0,0
"Andrei Kirilenko","BKN",7,36,1,2,1,0,1,0,0,0,0
"Jerel McNeal","PHX",6,36,2,4,2,0,0,1,1,0,0
"David Stockton","SAC",3,33,9,22,5,4,3,0,2,0,4
"Patrick Christopher","UTA",4,29,0,0,0,0,0,0,0,0,0
"Bruno Caboclo","TOR",8,23,0,0,0,0,0,0,0,0,0
"Lucas Nogueira","TOR",6,23,1,2,1,0,1,0,0,0,0
"Miroslav Raduljica","MIN",5,23,0,0,0,0,0,0,0,0,0
"Andre Dawkins","MIA",4,22,1,2,1,0,1,0,0,0,0
"Ronny Turiaf","MIN",2,19,2,4,2,0,1,0,1,0,0
"Toure' Murry","WAS",5,18,1,2,1,0,0,1,0,0,0
"Alex Kirk","CLE",5,14,1,2,1,0,1,0,0,0,0
"Julius Randle","LAL",1,14,0,0,0,0,0,0,0,0,0
"Jamaal Franklin","DEN",3,13,3,7,2,1,2,0,0,1,0
"Seth Curry","PHX",2,8,1,3,0,1,0,0,0,0,1
"David Wear","SAC",2,7,1,2,1,0,0,1,0,0,0
"Tyrus Thomas","MEM",2,7,1,2,1,0,1,0,0,0,0
"Kalin Lucas","MEM",1,6,0,0,0,0,0,0,0,0,0
"Jerrelle Benimon","UTA",2,3,0,0,0,0,0,0,0,0,0
"Sim Bhullar","SAC",3,3,1,2,1,0,0,1,0,0,0
"Eric Moreland","SAC",3,2,0,0,0,0,0,0,0,0,0
"Malcolm Lee","PHI",1,2,0,0,0,0,0,0,0,0,0
