"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Paul Davis","LAC",22,194,10,21,9,1,6,1,2,0,1
"Mike Wilks","SEA",15,188,14,34,8,6,2,1,5,1,5
"Randolph Morris","NYK",18,181,2,4,2,0,1,0,1,0,0
"Blake Ahearn","MIA",12,177,19,43,14,5,5,1,8,2,3
"Scot Pollard","BOS",22,173,3,8,1,2,0,0,1,1,1
"Othella Harrington","CHA",22,166,4,9,3,1,1,0,2,0,1
"Maurice Ager","NJN",26,165,8,17,7,1,4,1,2,1,0
"Richie Frahm","LAC",10,163,8,16,8,0,3,2,3,0,0
"Lorenzen Wright","SAC",18,161,4,10,2,2,1,0,1,1,1
"Mike Harris","HOU",17,159,3,8,1,2,1,0,0,0,2
"Von Wafer","POR",28,154,7,17,4,3,3,0,1,1,2
"Eddie Gill","SEA",14,153,22,48,18,4,4,3,11,1,3
"Mark Madsen","MIN",20,151,4,9,3,1,1,1,1,0,1
"James Augustine","ORL",25,149,2,5,1,1,1,0,0,0,1
"Darius Washington","SAS",18,146,15,41,4,11,2,0,2,3,8
"Solomon Jones","ATL",35,145,0,0,0,0,0,0,0,0,0
"Darrick Martin","TOR",17,141,21,52,11,10,3,1,7,2,8
"Jeremy Richardson","ATL",27,132,2,5,1,1,0,0,1,0,1
"Sean Marks","PHX",19,130,4,9,3,1,1,0,2,0,1
"Stephen Graham","IND",22,128,9,20,7,2,2,1,4,0,2
"Chris Webber","GSW",9,126,18,39,15,3,11,2,2,0,3
"Justin Williams","HOU",23,123,0,0,0,0,0,0,0,0,0
"Steven Hunter","DEN",19,120,0,0,0,0,0,0,0,0,0
"Eric Piatkowski","PHX",16,113,10,23,7,3,4,0,3,1,2
"Viktor Khryapa","CHI",9,105,8,17,7,1,4,2,1,0,1
"Maceo Baston","TOR",15,103,3,6,3,0,2,0,1,0,0
"Patrick O'Bryant","GSW",24,99,4,8,4,0,3,0,1,0,0
"Robert Swift","SEA",8,98,1,2,1,0,1,0,0,0,0
"Tarence Kinsey","MEM",11,96,2,4,2,0,1,1,0,0,0
"Gabe Pruitt","BOS",15,94,13,29,10,3,3,1,6,3,0
"Troy Hudson","GSW",9,93,9,22,5,4,4,0,1,3,1
"Cedric Simmons","CHI",14,87,0,0,0,0,0,0,0,0,0
"Jorge Garbajosa","TOR",7,74,3,7,2,1,0,1,1,0,1
"Taurean Green","DEN",17,74,11,26,7,4,4,0,3,2,2
"Darryl Watkins","SAC",9,71,0,0,0,0,0,0,0,0,0
"Coby Karl","LAL",17,71,9,19,8,1,5,1,2,1,0
"Kyrylo Fesenko","UTA",9,70,2,4,2,0,2,0,0,0,0
"Marcus Vinicius","NOH",13,69,2,5,1,1,0,0,1,0,1
"Lou Amundson","PHI",16,64,0,0,0,0,0,0,0,0,0
"Linton Johnson","TOR",8,63,4,8,4,0,1,1,2,0,0
"Mouhamed Sene","SEA",13,62,1,2,1,0,1,0,0,0,0
"Orien Greene","SAC",7,61,3,7,2,1,0,1,1,0,1
"Shareef Abdur-Rahim","SAC",6,51,4,9,3,1,3,0,0,1,0
"Alando Tucker","PHX",6,48,0,0,0,0,0,0,0,0,0
"Thomas Gardner","CHI",4,45,1,2,1,0,0,0,1,0,0
"Demetris Nichols","CHI",14,44,1,2,1,0,0,0,1,0,0
"Billy Thomas","CLE",11,42,0,0,0,0,0,0,0,0,0
"Marcin Gortat","ORL",6,41,2,4,2,0,1,0,1,0,0
"Morris Almond","UTA",9,39,3,7,2,1,1,0,1,1,0
"Kosta Perovic","GSW",7,38,1,3,0,1,0,0,0,0,1
"Marcus Williams","LAC",11,36,3,7,2,1,1,0,1,0,1
"Chris Andersen","NOH",5,34,0,0,0,0,0,0,0,0,0
"Jelani McCoy","DEN",6,33,0,0,0,0,0,0,0,0,0
"Cheikh Samb","DET",4,31,0,0,0,0,0,0,0,0,0
"Josh McRoberts","POR",8,28,2,4,2,0,1,1,0,0,0
"DerMarr Johnson","SAS",5,28,1,2,1,0,1,0,0,0,0
"Shavlik Randolph","PHI",9,27,3,7,2,1,1,0,1,0,1
"Andre Barrett","LAC",4,25,7,17,4,3,2,0,2,1,2
"Ian Mahinmi","SAS",6,23,1,2,1,0,1,0,0,0,0
"Ronald Dupree","SEA",5,21,1,2,1,0,0,1,0,0,0
"Guillermo Diaz","LAC",6,18,1,2,1,0,1,0,0,0,0
"Loren Woods","HOU",7,17,2,4,2,0,2,0,0,0,0
"Kaniel Dickens","CLE",5,12,1,2,1,0,1,0,0,0,0
"Courtney Sims","IND",3,11,1,2,1,0,1,0,0,0,0
"Lance Allred","CLE",3,10,0,0,0,0,0,0,0,0,0
"Keith Langford","SAS",2,10,0,0,0,0,0,0,0,0,0
"Bo Outlaw","ORL",2,7,0,0,0,0,0,0,0,0,0
"Jerome James","NYK",2,5,0,0,0,0,0,0,0,0,0
