"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Jermaine Jackson","NYK",21,225,24,52,20,4,11,2,7,2,2
"Antonio Burks","MEM",24,217,28,64,20,8,7,5,8,3,5
"Brandon Hunter","ORL",31,217,3,6,3,0,3,0,0,0,0
"Bo Outlaw","PHX",39,215,13,30,9,4,5,0,4,4,0
"Nikoloz Tskitishvili","GSW",35,214,10,22,8,2,5,0,3,1,1
"Vin Baker","HOU",27,203,10,22,8,2,4,1,3,2,0
"Cory Alexander","CHA",16,198,37,80,31,6,9,1,21,2,4
"Rod Strickland","HOU",16,197,39,87,30,9,8,5,17,3,6
"Darrick Martin","LAC",11,190,28,58,26,2,8,5,13,0,2
"Reece Gaines","MIL",21,180,7,18,3,4,1,0,2,1,3
"Jamison Brewer","NYK",18,180,12,26,10,2,3,0,7,0,2
"Zendon Hamilton","MIL",16,161,6,12,6,0,4,1,1,0,0
"Kevin Ollie","PHI",26,160,19,45,12,7,4,4,4,1,6
"Glenn Robinson","SAS",9,158,8,20,4,4,2,1,1,2,2
"Scott Williams","CLE",19,152,8,17,7,1,2,2,3,0,1
"Damone Brown","WAS",14,151,14,31,11,3,7,1,3,2,1
"Alex Garcia","NOH",8,146,18,39,15,3,3,4,8,1,2
"Michael Stewart","ATL",12,143,5,12,3,2,0,1,2,1,1
"Smush Parker","PHX",16,140,15,33,12,3,7,3,2,0,3
"Samaki Walker","WAS",14,136,4,8,4,0,1,1,2,0,0
"John Edwards","IND",25,133,3,7,2,1,1,0,1,0,1
"Jahidi White","CHA",17,133,1,3,0,1,0,0,0,0,1
"Jared Reiner","CHI",19,132,1,2,1,0,0,0,1,0,0
"Vlade Divac","LAL",15,131,19,43,14,5,8,1,5,0,5
"Aleksandar Radojevic","UTA",12,128,6,12,6,0,2,0,4,0,0
"Ansu Sesay","GSW",16,128,12,26,10,2,1,1,8,1,1
"Jerome Moiso","CLE",20,118,1,3,0,1,0,0,0,1,0
"Michael Bradley","PHI",18,115,5,12,3,2,2,1,0,0,2
"Mark Jones","ORL",10,115,6,13,5,1,1,1,3,0,1
"Justin Reed","BOS",23,115,10,23,7,3,3,1,3,1,2
"James Thomas","ATL",11,113,4,8,4,0,3,1,0,0,0
"Corsley Edwards","NOH",10,110,3,6,3,0,0,0,3,0,0
"Marcus Haislip","IND",9,105,3,7,2,1,2,0,0,0,1
"Daniel Santiago","MIL",11,105,1,2,1,0,1,0,0,0,0
"Dajuan Wagner","CLE",11,102,13,30,9,4,4,1,4,2,2
"Horace Jenkins","DET",15,101,9,18,9,0,3,1,5,0,0
"Ha Ha","POR",19,100,2,5,1,1,0,0,1,0,1
"Jonathan Bender","IND",7,92,4,9,3,1,1,0,2,0,1
"Wang Zhi-zhi","MIA",20,91,5,10,5,0,1,0,4,0,0
"Jelani McCoy","ATL",10,86,0,0,0,0,0,0,0,0,0
"Britton Johnsen","IND",6,84,4,10,2,2,2,0,0,0,2
"Tamar Slay","CHA",8,77,3,7,2,1,1,0,1,1,0
"Luis Flores","DEN",16,74,11,25,8,3,6,0,2,0,3
"Omar Cook","TOR",5,73,22,48,18,4,8,2,8,2,2
"Mamadou N'diaye","LAC",11,73,1,2,1,0,0,1,0,0,0
"Erik Daniels","SAC",21,71,4,9,3,1,3,0,0,0,1
"Frank Williams","CHI",9,70,11,23,10,1,6,1,3,0,1
"Robert Swift","SEA",16,70,2,4,2,0,1,0,1,0,0
"Bruno Sundov","NYK",21,68,2,4,2,0,2,0,0,0,0
"Dion Glover","SAS",7,66,4,10,2,2,1,1,0,2,0
"Mateen Cleaves","SEA",14,64,7,15,6,1,3,0,3,0,1
"DJ Mbenga","DAL",15,57,0,0,0,0,0,0,0,0,0
"Voshon Lenard","DEN",3,56,6,13,5,1,1,0,4,1,0
"Kaniel Dickens","NJN",11,54,1,3,0,1,0,0,0,1,0
"Kedrick Brown","PHI",8,54,4,8,4,0,4,0,0,0,0
"Ndudi Ebi","MIN",2,54,1,2,1,0,0,1,0,0,0
"Tremaine Fowlkes","IND",8,51,0,0,0,0,0,0,0,0,0
"Andrew DeClercq","ORL",8,51,0,0,0,0,0,0,0,0,0
"Derrick Coleman","DET",5,49,0,0,0,0,0,0,0,0,0
"Luke Jackson","CLE",10,43,3,6,3,0,0,2,1,0,0
"Qyntel Woods","MIA",3,39,0,0,0,0,0,0,0,0,0
"Lonny Baxter","NOH",4,36,0,0,0,0,0,0,0,0,0
"Paul Shirley","PHX",9,30,3,8,1,2,1,0,0,2,0
"Dorell Wright","MIA",3,28,3,6,3,0,2,1,0,0,0
"Awvee Storey","NJN",9,27,1,2,1,0,1,0,0,0,0
"Andre Emmett","MEM",8,26,0,0,0,0,0,0,0,0,0
"Mark Pope","DEN",9,25,1,2,1,0,1,0,0,0,0
"Torraye Braggs","HOU",7,22,0,0,0,0,0,0,0,0,0
"Lawrence Funderburke","CHI",2,22,0,0,0,0,0,0,0,0,0
"Peter John Ramos","WAS",6,20,0,0,0,0,0,0,0,0,0
"Maurice Baker","POR",5,19,1,3,0,1,0,0,0,0,1
"Yuta Tabuse","PHX",4,17,3,7,2,1,2,0,0,0,1
"Donnell Harvey","NJN",3,16,1,2,1,0,0,0,1,0,0
"Geno Carlisle","POR",6,15,1,2,1,0,0,0,1,0,0
"Linton Johnson","SAS",2,15,0,0,0,0,0,0,0,0,0
"Kirk Penney","LAC",4,12,1,3,0,1,0,0,0,0,1
"Tony Bobbitt","LAL",2,12,0,0,0,0,0,0,0,0,0
"Ibrahim Kutluay","SEA",5,11,0,0,0,0,0,0,0,0,0
"Anthony Miller","ATL",2,10,1,2,1,0,1,0,0,0,0
"Pavel Podkolzin","DAL",5,8,0,0,0,0,0,0,0,0,0
"Jackie Butler","NYK",3,4,0,0,0,0,0,0,0,0,0
"Brandin Knight","HOU",1,3,1,2,1,0,0,0,1,0,0
