"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Timofey Mozgov","BKN",31,359,11,27,6,5,2,4,0,2,3
"Emeka Okafor","NOP",26,353,8,22,2,6,0,1,1,0,6
"Jahlil Okafor","BKN",28,353,12,33,3,9,2,0,1,1,8
"JaKarr Sampson","SAC",22,344,9,22,5,4,1,3,1,0,4
"Boban Marjanovic","LAC",37,338,22,47,19,3,13,3,3,1,2
"Glenn Robinson III","IND",23,338,17,37,14,3,8,4,2,0,3
"Patrick Beverley","LAC",11,334,32,73,23,9,12,5,6,3,6
"Henry Ellenson","DET",38,329,20,54,6,14,4,1,1,3,11
"Luke Kornet","NYK",20,326,26,60,18,8,11,2,5,0,8
"Malachi Richardson","TOR",26,323,13,30,9,4,7,0,2,2,2
"Antonio Blakeney","CHI",19,314,20,49,11,9,8,0,3,2,7
"Troy Williams","NYK",21,307,16,37,11,5,5,0,6,1,4
"Ryan Arcidiacono","CHI",24,304,35,85,20,15,17,1,2,2,13
"Rodney McGruder","MIA",18,299,17,42,9,8,6,1,2,2,6
"Rodney Purvis","ORL",16,290,17,40,11,6,9,2,0,2,4
"Jason Smith","WAS",33,285,14,35,7,7,5,0,2,1,6
"Jordan Mickey","MIA",23,284,9,22,5,4,1,1,3,0,4
"Jamel Artis","ORL",15,279,18,47,7,11,5,2,0,3,8
"Juancho Hernangomez","DEN",25,277,12,31,5,7,4,1,0,4,3
"Iman Shumpert","CLE",14,276,17,42,9,8,5,1,3,0,8
"Jamil Wilson","LAC",15,274,10,24,6,4,5,1,0,1,3
"Tony Allen","NOP",22,272,9,20,7,2,6,1,0,2,0
"Meyers Leonard","POR",33,254,17,45,6,11,4,0,2,3,8
"Markelle Fultz","PHI",14,253,53,129,30,23,20,6,4,7,16
"Derrick Jones Jr.","MIA",20,245,9,22,5,4,3,0,2,3,1
"Davon Reed","PHX",21,242,13,31,8,5,6,1,1,0,5
"Isaiah Hicks","NYK",18,239,16,42,6,10,1,3,2,2,8
"Briante Weber","MEM",18,237,22,56,10,12,7,1,2,3,9
"Guerschon Yabusele","BOS",33,235,16,41,7,9,5,2,0,3,6
"Dante Exum","UTA",14,235,43,100,29,14,18,6,5,2,12
"Aaron Harrison","DAL",9,233,11,29,4,7,2,2,0,1,6
"Travis Wear","LAL",17,228,7,19,2,5,1,1,0,0,5
"Alec Peters","PHX",20,225,12,29,7,5,5,2,0,1,4
"Marcus Georges-Hunt","MIN",42,224,7,18,3,4,2,0,1,2,2
"Gary Payton II","LAL",23,221,21,51,12,9,5,4,3,2,7
"Andrew Bogut","LAL",23,216,15,35,10,5,7,2,1,0,5
"Josh Magette","ATL",18,216,57,136,35,22,25,5,5,5,17
"Ante Zizic","CLE",32,214,5,12,3,2,1,0,2,1,1
"Rashad Vaughn","ORL",28,212,13,30,9,4,5,3,1,1,3
"Kawhi Leonard","SAS",9,210,21,49,14,7,5,5,4,4,3
"Andrew White III","ATL",15,209,6,16,2,4,1,0,1,2,2
"Brandon Jennings","MIL",14,205,44,93,39,5,24,12,3,2,3
"Quincy Pondexter","CHI",23,196,9,23,4,5,3,0,1,3,2
"MarShon Brooks","MEM",7,193,25,59,16,9,11,2,3,6,3
"Aaron Brooks","MIN",32,189,20,48,12,8,4,4,4,1,7
"Caleb Swanigan","POR",27,189,14,35,7,7,7,0,0,1,6
"Solomon Hill","NOP",12,187,22,53,13,9,7,6,0,4,5
"Omer Asik","CHI",18,182,3,6,3,0,0,1,2,0,0
"Jalen Jones","DAL",15,181,4,10,2,2,2,0,0,1,1
"Isaiah Whitehead","BKN",16,180,20,45,15,5,13,2,0,1,4
"Johnathan Motley","DAL",11,176,7,16,5,2,3,2,0,0,2
"Julyan Stone","CHA",23,175,26,62,16,10,11,2,3,2,8
"John Holland","CLE",24,174,5,10,5,0,4,1,0,0,0
"Richard Jefferson","DEN",20,163,15,39,6,9,6,0,0,3,6
"Dakari Johnson","OKC",31,161,8,21,3,5,2,0,1,2,3
"Jake Layman","POR",34,160,11,28,5,6,1,1,3,2,4
"Mirza Teletovic","MIL",10,159,10,25,5,5,4,1,0,3,2
"Damien Wilkins","IND",19,152,9,22,5,4,3,1,1,3,1
"Derrick Walton Jr.","MIA",16,147,16,39,9,7,4,3,2,1,6
"Darrell Arthur","DEN",19,141,9,23,4,5,4,0,0,0,5
"Kay Felder","DET",16,140,20,47,13,7,9,3,1,3,4
"Derrick White","SAS",17,139,9,20,7,2,6,1,0,0,2
"Lorenzo Brown","TOR",14,139,13,35,4,9,3,1,0,2,7
"Jon Leuer","DET",8,136,5,10,5,0,2,2,1,0,0
"Malcolm Miller","TOR",15,126,3,7,2,1,1,1,0,0,1
"Milton Doyle","BKN",10,125,10,24,6,4,6,0,0,0,4
"Zhou Qi","HOU",18,124,2,5,1,1,1,0,0,1,0
"Antonius Cleveland","ATL",17,122,2,5,1,1,1,0,0,0,1
"Nigel Hayes","SAC",9,122,6,17,1,5,0,0,1,0,5
"Georgios Papagiannis","POR",17,122,9,23,4,5,1,1,2,0,5
"James Webb III","BKN",10,120,4,11,1,3,1,0,0,2,1
"Xavier Rathan-Mayes","MEM",5,118,18,43,11,7,5,4,2,2,5
"Bobby Brown","HOU",20,115,11,30,3,8,3,0,0,3,5
"Jabari Bird","BOS",13,115,8,19,5,3,3,1,1,2,1
"Kadeem Allen","BOS",18,107,12,27,9,3,6,1,2,2,1
"Bruno Caboclo","SAC",12,106,4,9,3,1,2,1,0,0,1
"Alex Poythress","IND",25,104,2,5,1,1,0,1,0,0,1
"Jaylen Morris","ATL",6,98,7,16,5,2,3,1,1,0,2
"Brice Johnson","MEM",18,98,2,5,1,1,1,0,0,0,1
"Darrun Hilliard","SAS",14,95,11,27,6,5,4,2,0,1,4
"Chris McCullough","WAS",19,90,4,9,3,1,2,0,1,0,1
"Damian Jones","GSW",15,89,2,4,2,0,2,0,0,0,0
"Jack Cooley","SAC",7,87,6,13,5,1,2,2,1,0,1
"Josh Gray","PHX",5,86,12,30,6,6,4,0,2,1,5
"Wade Baldwin IV","POR",7,80,5,11,4,1,2,1,1,0,1
"Demetrius Jackson","PHI",15,80,9,21,6,3,3,2,1,0,3
"Furkan Korkmaz","PHI",14,80,4,8,4,0,4,0,0,0,0
"Okaro White","MIA",6,80,2,5,1,1,0,0,1,0,1
"Omari Johnson","MEM",4,75,7,17,4,3,1,0,3,1,2
"Nick Collison","OKC",15,75,4,9,3,1,1,0,2,0,1
"Marquis Teague","MEM",3,74,13,31,8,5,1,4,3,0,5
"Thomas Bryant","LAL",15,72,6,14,4,2,3,1,0,1,1
"Udonis Haslem","MIA",14,72,5,12,3,2,1,1,1,0,2
"D.J. Wilson","MIL",22,71,3,6,3,0,2,0,1,0,0
"Alan Williams","PHX",5,70,8,23,1,7,1,0,0,3,4
"Larry Drew II","NOP",10,70,10,23,7,3,4,2,1,2,1
"London Perrantes","CLE",14,66,5,13,2,3,2,0,0,2,1
"Andre Ingram","LAL",2,64,7,18,3,4,1,2,0,1,3
"Gian Clavell","DAL",7,64,3,9,0,3,0,0,0,0,3
"James Young","PHI",6,61,2,5,1,1,0,0,1,0,1
"Kyle Singler","OKC",12,59,2,6,0,2,0,0,0,1,1
"Alfonzo McKinnie","TOR",14,53,1,3,0,1,0,0,0,0,1
"Jordan Crawford","NOP",5,53,13,33,6,7,4,0,2,2,5
"Marshall Plumlee","MIL",8,52,2,5,1,1,0,0,1,1,0
"Cole Aldrich","MIN",21,49,3,7,2,1,1,0,1,1,0
"RJ Hunter","HOU",5,45,3,7,2,1,2,0,0,1,0
"Vander Blue","LAL",5,45,3,8,1,2,0,1,0,1,1
"Adreian Payne","ORL",5,43,0,0,0,0,0,0,0,0,0
"Joakim Noah","NYK",7,40,4,10,2,2,1,0,1,0,2
"Jonathan Gibson","BOS",4,40,4,9,3,1,2,0,1,1,0
"Jeff Withey","DAL",9,39,0,0,0,0,0,0,0,0,0
"Charles Cooke","NOP",13,38,1,3,0,1,0,0,0,0,1
"Joel Bolomboy","MIL",6,38,0,0,0,0,0,0,0,0,0
"Walter Lemon Jr.","NOP",5,35,5,12,3,2,2,1,0,1,1
"Aaron Jackson","HOU",1,34,1,3,0,1,0,0,0,1,0
"Jacob Wiley","BKN",5,33,2,4,2,0,1,0,1,0,0
"Matt Costello","SAS",4,32,2,6,0,2,0,0,0,0,2
"Georges Niang","UTA",9,32,3,6,3,0,2,1,0,0,0
"Markel Brown","HOU",4,31,2,4,2,0,2,0,0,0,0
"Ike Anigbogu","IND",11,30,0,0,0,0,0,0,0,0,0
"Tony Bradley","UTA",9,29,1,2,1,0,1,0,0,0,0
