"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Chris Richard","CHI",18,224,7,17,4,3,1,0,3,0,3
"Chris Quinn","NJN",25,223,29,63,24,5,10,3,11,2,3
"Sundiata Gaines","UTA",32,217,39,82,35,4,20,4,11,2,2
"Alonzo Gee","WAS",11,182,7,16,5,2,1,2,2,0,2
"Raja Bell","GSW",6,181,13,27,12,1,5,3,4,1,0
"Kosta Koufos","UTA",36,172,6,13,5,1,3,0,2,0,1
"Ian Mahinmi","SAS",26,165,2,4,2,0,1,1,0,0,0
"Steven Hunter","MEM",21,158,0,0,0,0,0,0,0,0,0
"Kyle Weaver","OKC",12,144,11,24,9,2,3,2,4,1,1
"Mario West","ATL",38,142,9,18,9,0,3,1,5,0,0
"Tony Battie","NJN",15,134,3,6,3,0,0,1,2,0,0
"Lester Hudson","MEM",25,131,13,29,10,3,7,0,3,0,3
"Randolph Morris","ATL",28,124,2,5,1,1,1,0,0,0,1
"Brian Skinner","LAC",16,123,0,0,0,0,0,0,0,0,0
"Darnell Jackson","MIL",28,122,4,11,1,3,0,0,1,0,3
"Lindsey Hunter","CHI",13,122,9,20,7,2,4,1,2,1,1
"Matt Carroll","DAL",25,121,6,12,6,0,2,0,4,0,0
"Pops Mensah-Bonsu","TOR",20,120,3,7,2,1,1,1,0,0,1
"Danny Green","CLE",20,115,5,11,4,1,3,0,1,0,1
"Jason Collins","ATL",24,115,4,9,3,1,3,0,0,0,1
"Coby Karl","GSW",7,113,15,35,10,5,4,1,5,1,4
"Marcus Landry","BOS",18,111,0,0,0,0,0,0,0,0,0
"Joey Dorsey","SAC",15,107,2,6,0,2,0,0,0,0,2
"DJ White","OKC",12,102,4,9,3,1,2,0,1,0,1
"Roko Ukic","MIL",13,97,12,28,8,4,2,1,5,0,4
"Mike Harris","HOU",13,96,3,7,2,1,1,0,1,0,1
"Alando Tucker","MIN",15,95,4,8,4,0,2,0,2,0,0
"Primoz Brezec","MIL",21,95,1,2,1,0,0,0,1,0,0
"Renaldo Balkman","DEN",13,91,7,17,4,3,2,0,2,1,2
"Sean Marks","NOH",14,75,2,4,2,0,0,2,0,0,0
"Cedric Jackson","WAS",12,75,14,32,10,4,5,2,3,1,3
"Othyus Jeffers","UTA",14,72,1,2,1,0,1,0,0,0,0
"Francisco Elson","PHI",12,66,2,5,1,1,0,0,1,1,0
"Desmond Mason","SAC",5,65,2,5,1,1,1,0,0,0,1
"Eddy Curry","NYK",7,62,0,0,0,0,0,0,0,0,0
"Mike Wilks","OKC",4,59,4,9,3,1,1,0,2,0,1
"Kareem Rush","LAC",7,58,4,8,4,0,1,2,1,0,0
"Byron Mullens","OKC",13,54,1,3,0,1,0,0,0,0,1
"Shavlik Randolph","MIA",6,53,1,2,1,0,1,0,0,0,0
"Travis Diener","POR",9,51,8,17,7,1,4,1,2,0,1
"Patrick O'Bryant","TOR",11,51,1,3,0,1,0,0,0,0,1
"Mike James","WAS",4,46,5,12,3,2,1,1,1,1,1
"Brian Cook","HOU",14,44,1,2,1,0,1,0,0,0,0
"Yakhouba Diawara","MIA",6,44,3,6,3,0,1,1,1,0,0
"Marcus Haislip","SAS",10,44,0,0,0,0,0,0,0,0,0
"Patty Mills","POR",10,38,5,12,3,2,3,0,0,1,1
"Will Conroy","HOU",5,36,7,17,4,3,0,2,2,1,2
"Othello Hunter","ATL",7,33,0,0,0,0,0,0,0,0,0
"Taylor Griffin","PHX",8,32,1,2,1,0,1,0,0,0,0
"Alexis Ajinca","CHA",6,30,0,0,0,0,0,0,0,0,0
"Joe Alexander","CHI",8,29,2,4,2,0,2,0,0,0,0
"Jason Hart","NOH",5,22,6,13,5,1,1,0,4,0,1
"Oliver Lafayette","BOS",1,22,2,4,2,0,2,0,0,0,0
"Antonio Anderson","OKC",1,15,0,0,0,0,0,0,0,0,0
"Paul Davis","WAS",2,8,3,7,2,1,1,0,1,0,1
"Ryan Bowen","OKC",1,8,0,0,0,0,0,0,0,0,0
"Dwayne Jones","PHX",2,7,0,0,0,0,0,0,0,0,0
"Trey Gilder","MEM",2,5,0,0,0,0,0,0,0,0,0
"JamesOn Curry","LAC",1,0,0,0,0,0,0,0,0,0,0
