"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Kadeem Allen","NYK",19,416,76,187,41,35,28,3,10,7,28
"Donte DiVincenzo","MIL",27,411,31,72,21,10,17,3,1,2,8
"Damian Jones","GSW",24,410,28,62,22,6,5,3,14,3,3
"Jon Leuer","DET",41,402,14,32,10,4,3,2,5,1,3
"Salah Mejri","DAL",36,399,35,81,24,11,7,6,11,3,8
"Patrick McCaw","TOR",29,397,29,78,9,20,7,0,2,4,16
"MarShon Brooks","MEM",29,387,25,57,18,7,15,1,2,0,7
"Luol Deng","MIN",22,380,18,40,14,4,10,3,1,2,2
"Raymond Felton","OKC",33,379,52,126,30,22,25,4,1,7,15
"Damion Lee","GSW",32,375,13,32,7,6,6,0,1,0,6
"Michael Carter-Williams","ORL",28,372,70,174,36,34,23,9,4,5,29
"Johnathan Williams","LAL",24,372,13,32,7,6,6,0,1,1,5
"Kyle O'Quinn","IND",45,371,56,129,39,17,28,7,4,3,14
"Pau Gasol","MIL",30,361,52,120,36,16,17,7,12,6,10
"Brad Wanamaker","BOS",36,343,56,129,39,17,21,9,9,6,11
"Channing Frye","CLE",36,341,20,49,11,9,7,4,0,1,8
"John Jenkins","NYK",26,333,22,51,15,7,12,1,2,2,5
"Jordan McRae","WAS",27,333,30,69,21,9,19,1,1,2,7
"Dillon Brooks","MEM",18,330,16,40,8,8,7,0,1,1,7
"Jarell Martin","ORL",42,328,18,43,11,7,5,3,3,3,4
"Ryan Anderson","MIA",25,321,19,45,12,7,9,2,1,3,4
"Jerome Robinson","LAC",33,320,19,44,13,6,9,4,0,4,2
"Ekpe Udoh","UTA",51,320,28,71,13,15,7,4,2,6,9
"Sindarius Thornwell","LAC",64,313,18,43,11,7,7,4,0,1,6
"Troy Williams","SAC",21,312,11,26,7,4,1,3,3,2,2
"Alex Poythress","ATL",21,305,17,45,6,11,2,3,1,2,9
"Carmelo Anthony","HOU",10,294,5,13,2,3,2,0,0,3,0
"Quincy Pondexter","SAS",53,292,24,54,18,6,8,8,2,1,5
"Robert Williams III","BOS",32,283,7,15,6,1,4,0,2,1,0
"Michael Beasley","LAL",26,277,25,56,19,6,16,2,1,6,0
"Shake Milton","PHI",20,268,18,39,15,3,10,5,0,0,3
"Cameron Reynolds","MIN",19,259,13,31,8,5,5,2,1,1,4
"Henry Ellenson","NYK",19,259,16,40,8,8,7,0,1,0,8
"Julian Washburn","MEM",18,254,14,33,9,5,7,1,1,2,3
"Guerschon Yabusele","BOS",41,251,15,38,7,8,5,0,2,1,7
"Christian Wood","NOP",21,250,8,20,4,4,3,1,0,1,3
"Deonte Burton","OKC",32,240,9,25,2,7,2,0,0,5,2
"Dwight Howard","WAS",9,230,4,8,4,0,2,0,2,0,0
"JR Smith","CLE",11,222,21,46,17,4,13,1,3,2,2
"Isaiah Hartenstein","HOU",28,221,15,41,4,11,3,0,1,3,8
"Brandon Sampson","CHI",14,214,10,26,4,6,3,0,1,1,5
"Jalen Jones","CLE",16,214,7,19,2,5,2,0,0,2,3
"Lorenzo Brown","TOR",26,212,28,69,15,13,13,2,0,2,11
"Theo Pinson","BKN",18,211,21,49,14,7,7,6,1,1,6
"Edmond Sumner","IND",23,210,10,21,9,1,4,2,3,1,0
"Daniel Hamilton","ATL",19,204,22,50,16,6,13,1,2,0,6
"Jacob Evans","GSW",30,204,23,52,17,6,7,3,7,1,5
"Khyri Thomas","DET",26,195,8,19,5,3,5,0,0,1,2
"Deng Adel","CLE",19,194,5,12,3,2,0,3,0,0,2
"Jason Smith","NOP",20,191,14,34,8,6,3,4,1,0,6
"John Henson","MIL",14,188,14,32,10,4,10,0,0,0,4
"Andrew Harrison","NOP",17,186,24,57,15,9,11,4,0,2,7
"Isaiah Thomas","DEN",12,181,23,53,16,7,10,6,0,2,5
"Caleb Swanigan","SAC",21,178,11,27,6,5,3,2,1,1,4
"Skal Labissiere","POR",22,176,11,28,5,6,3,0,2,2,4
"Yuta Watanabe","MEM",15,174,8,20,4,4,4,0,0,1,3
"Miles Plumlee","ATL",18,173,17,40,11,6,6,2,3,1,5
"Walter Lemon Jr.","CHI",6,167,30,72,18,12,15,3,0,3,9
"Dairis Bertans","NOP",12,167,10,23,7,3,5,1,1,0,3
"Chris Boucher","TOR",28,163,2,5,1,1,0,0,1,0,1
"Duncan Robinson","MIA",15,161,5,10,5,0,3,2,0,0,0
"Ben McLemore","SAC",19,158,4,11,1,3,0,1,0,1,2
"Johnathan Motley","LAC",22,156,11,24,9,2,4,4,1,1,1
"Ron Baker","WAS",15,152,15,36,9,6,7,0,2,1,5
"Milos Teodosic","LAC",15,150,32,75,21,11,14,4,3,4,7
"Ray Spalding","PHX",14,148,5,13,2,3,1,1,0,0,3
"Chimezie Metu","SAS",29,145,13,31,8,5,4,4,0,2,3
"Jemerrio Jones","LAL",6,143,13,34,5,8,3,1,1,0,8
"Anfernee Simons","POR",20,140,13,30,9,4,5,0,4,0,4
"Andrew Bogut","GSW",11,134,11,25,8,3,6,2,0,0,3
"C.J. Williams","MIN",15,128,12,27,9,3,4,2,3,1,2
"JaKarr Sampson","CHI",4,127,4,8,4,0,2,1,1,0,0
"Quincy Acy","PHX",10,123,8,21,3,5,2,0,1,1,4
"Rawle Alkins","CHI",10,120,13,31,8,5,6,2,0,2,3
"Isaac Bonga","LAL",22,120,15,34,11,4,8,2,1,0,4
"Deyonta Davis","ATL",9,118,5,12,3,2,1,0,2,0,2
"Lonnie Walker IV","SAS",17,118,9,20,7,2,5,2,0,1,1
"Drew Eubanks","SAS",23,113,7,14,7,0,2,1,4,0,0
"Jared Terrell","MIN",14,111,12,31,5,7,5,0,0,2,5
"Zhaire Smith","PHI",6,111,10,23,7,3,4,3,0,0,3
"Gary Trent Jr.","POR",15,111,5,11,4,1,2,1,1,1,0
"Jodie Meeks","TOR",8,104,8,19,5,3,5,0,0,1,2
"Malachi Richardson","TOR",22,103,0,0,0,0,0,0,0,0,0
"James Nunnally","HOU",15,102,7,17,4,3,1,2,1,2,1
"Bonzie Colson","MIL",8,98,3,6,3,0,3,0,0,0,0
"Devin Robinson","WAS",7,95,6,15,3,3,2,0,1,0,3
"Wade Baldwin IV","POR",16,94,12,28,8,4,5,2,1,0,4
"Tyler Lydon","DEN",25,94,6,17,1,5,0,0,1,2,3
"Tyler Zeller","MEM",6,93,4,8,4,0,3,1,0,0,0
"Daryl Macon","DAL",8,90,7,17,4,3,3,0,1,0,3
"Naz Mitrou-Long","UTA",14,84,15,35,10,5,9,0,1,3,2
"Udonis Haslem","MIA",10,74,2,4,2,0,2,0,0,0,0
"Jarred Vanderbilt","DEN",17,69,3,6,3,0,2,0,1,0,0
"Amile Jefferson","ORL",12,68,3,7,2,1,0,1,1,0,1
"Marcus Derrickson","GSW",11,67,1,3,0,1,0,0,0,0,1
"Malcolm Miller","TOR",10,67,1,3,0,1,0,0,0,0,1
"Jimmer Fredette","PHX",6,65,8,18,6,2,5,1,0,0,2
"Alize Johnson","IND",14,64,1,2,1,0,1,0,0,0,0
"Jawun Evans","OKC",8,64,10,22,8,2,5,3,0,1,1
"Billy Garrett","NYK",4,63,7,17,4,3,3,1,0,1,2
"Luc Mbah a Moute","LAC",4,61,2,4,2,0,2,0,0,0,0
"Brandon Goodwin","DEN",16,57,14,36,6,8,3,1,2,3,5
"Isaac Humphries","ATL",5,56,0,0,0,0,0,0,0,0,0
"Jordan Loyd","TOR",12,55,6,16,2,4,1,1,0,2,2
"PJ Dozier","BOS",6,51,5,11,4,1,3,1,0,1,0
"BJ Johnson","SAC",7,49,0,0,0,0,0,0,0,0,0
"Mitchell Creek","MIN",5,47,6,14,4,2,2,2,0,0,2
"Davon Reed","IND",10,47,3,8,1,2,0,0,1,1,1
"Melvin Frazier Jr.","ORL",10,44,1,3,0,1,0,0,0,0,1
"Eric Moreland","TOR",5,43,4,10,2,2,1,0,1,0,2
"Haywood Highsmith","PHI",5,40,2,4,2,0,2,0,0,0,0
"Tyler Cavanaugh","UTA",11,39,1,2,1,0,0,1,0,0,0
"Demetrius Jackson","PHI",6,39,5,14,1,4,0,1,0,1,3
"Dzanan Musa","BKN",9,39,2,5,1,1,1,0,0,0,1
"Nick Young","DEN",4,37,2,5,1,1,0,1,0,0,1
"Thomas Welsh","DEN",11,36,5,11,4,1,2,0,2,0,1
"Tony Bradley","UTA",3,36,1,3,0,1,0,0,0,0,1
"Chris Chiozza","HOU",7,33,4,10,2,2,1,1,0,0,2
"Isaiah Hicks","NYK",3,32,2,5,1,1,1,0,0,0,1
"Jaylen Morris","MIL",4,28,4,10,2,2,2,0,0,1,1
"Dusty Hannahs","MEM",2,26,5,11,4,1,3,1,0,0,1
"RJ Hunter","BOS",1,26,3,8,1,2,1,0,0,0,2
"Alan Williams","BKN",5,26,3,8,1,2,1,0,0,1,1
