"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"James Singleton","WAS",12,262,15,36,9,6,6,0,3,3,3
"Patty Mills","SAS",16,261,39,90,27,12,11,10,6,4,8
"Jordan Hamilton","DEN",26,258,20,46,14,6,11,2,1,4,2
"Mickell Gladness","GSW",26,252,5,11,4,1,3,0,1,0,1
"Malcolm Lee","MIN",19,243,31,68,25,6,9,3,13,4,2
"Jon Brockman","MIL",35,239,9,19,8,1,4,1,3,0,1
"Josh Selby","MEM",28,237,30,66,24,6,9,3,12,1,5
"Ish Smith","ORL",26,234,41,93,30,11,14,3,13,3,8
"Luke Harangody","CLE",21,231,6,15,3,3,3,0,0,0,3
"Jeremy Evans","UTA",29,217,13,29,10,3,2,4,4,0,3
"Wilson Chandler","DEN",8,215,17,41,10,7,6,2,2,1,6
"Gilbert Arenas","MEM",17,211,18,41,13,5,3,1,9,1,4
"Anthony Carter","TOR",24,209,34,74,28,6,10,4,14,4,2
"DaJuan Summers","NOH",15,208,10,23,7,3,4,1,2,1,2
"Hamed Haddadi","MEM",34,206,8,16,8,0,7,0,1,0,0
"Yi Jianlian","DAL",30,203,5,10,5,0,0,3,2,0,0
"T.J. Ford","SAS",14,191,45,107,28,17,22,2,4,5,12
"Juwan Howard","MIA",28,190,10,24,6,4,2,2,2,1,3
"Kwame Brown","GSW",9,187,4,9,3,1,2,0,1,0,1
"Daniel Orton","ORL",16,187,5,12,3,2,2,0,1,0,2
"Chris Wright","GSW",24,186,4,8,4,0,2,0,2,0,0
"Jerome Dyson","NOH",9,180,18,39,15,3,3,2,10,1,2
"Charlie Villanueva","DET",13,180,6,12,6,0,2,3,1,0,0
"Julyan Stone","DEN",22,179,37,81,30,7,27,1,2,1,6
"Chris Johnson","NOH",27,175,2,5,1,1,1,0,0,0,1
"Cole Aldrich","OKC",26,173,3,6,3,0,1,0,2,0,0
"Damion James","NJN",7,170,3,8,1,2,1,0,0,1,1
"Darius Morris","LAL",19,169,21,47,16,5,9,0,7,0,5
"Elliot Williams","POR",24,149,6,13,5,1,2,1,2,1,0
"Brad Miller","MIN",15,146,24,52,20,4,11,1,8,1,3
"Jeff Foster","IND",11,141,4,9,3,1,1,1,1,1,0
"Lazar Hayward","OKC",26,141,4,10,2,2,0,0,2,0,2
"Hasheem Thabeet","POR",20,139,0,0,0,0,0,0,0,0,0
"Eric Maynor","OKC",9,137,22,53,13,9,7,2,4,3,6
"Brook Lopez","NJN",5,136,6,15,3,3,2,0,1,0,3
"Vernon Macklin","DET",23,135,5,10,5,0,1,0,4,0,0
"Josh Davis","MEM",15,130,6,15,3,3,2,0,1,0,3
"Marcus Morris","HOU",17,126,3,7,2,1,2,0,0,0,1
"Armon Johnson","NJN",9,124,11,26,7,4,1,1,5,1,3
"Jamario Moon","CHA",8,123,5,10,5,0,4,0,1,0,0
"Solomon Alabi","TOR",14,122,3,7,2,1,2,0,0,0,1
"Brian Scalabrine","CHI",27,122,15,32,13,2,12,0,1,0,2
"Mike James","CHI",11,120,29,63,24,5,11,3,10,2,3
"Trey Thompkins","LAC",24,119,3,6,3,0,3,0,0,0,0
"Carldell Johnson","NOH",15,119,22,47,19,3,5,4,10,0,3
"Mikki Moore","GSW",7,118,5,12,3,2,1,0,2,1,1
"Renaldo Balkman","NYK",14,115,5,11,4,1,2,1,1,0,1
"DeAndre Liggins","ORL",17,115,5,11,4,1,4,0,0,0,1
"Larry Hughes","ORL",9,114,7,16,5,2,3,0,2,1,1
"Earl Boykins","HOU",8,111,17,38,13,4,4,0,9,1,3
"Hassan Whiteside","SAC",18,109,0,0,0,0,0,0,0,0,0
"Jerome Jordan","NYK",21,108,4,11,1,3,1,0,0,0,3
"Sean Williams","BOS",11,107,5,10,5,0,4,1,0,0,0
"Jeff Ayres","IND",20,106,4,11,1,3,1,0,0,0,3
"Christian Eyenga","LAL",7,102,5,10,5,0,4,0,1,0,0
"Darryl Watkins","NOH",5,98,3,7,2,1,1,1,0,0,1
"Courtney Fortson","HOU",10,95,10,23,7,3,1,1,5,1,2
"Mychel Thompson","CLE",5,95,7,14,7,0,2,2,3,0,0
"Keith Bogans","NJN",5,94,3,6,3,0,2,1,0,0,0
"Justin Dentmon","TOR",6,91,10,23,7,3,2,0,5,2,1
"Craig Brackins","PHI",14,88,8,18,6,2,1,3,2,0,2
"Tyler Honeycutt","SAC",15,88,7,14,7,0,4,0,3,0,0
"Justin Harper","ORL",14,84,2,5,1,1,0,0,1,0,1
"Erick Dampier","ATL",15,83,4,8,4,0,2,1,1,0,0
"Eddy Curry","MIA",14,83,1,3,0,1,0,0,0,1,0
"Larry Owens","NJN",7,75,4,10,2,2,2,0,0,1,1
"Greg Smith","HOU",8,69,1,3,0,1,0,0,0,0,1
"Morris Almond","WAS",4,67,2,4,2,0,1,0,1,0,0
"Jeff Adrien","HOU",8,63,1,2,1,0,0,0,1,0,0
"Trey Johnson","NOH",11,61,4,9,3,1,1,1,1,1,0
"D.J. Kennedy","CLE",2,59,3,6,3,0,2,0,1,0,0
"Andres Nocioni","PHI",11,56,1,2,1,0,0,1,0,0,0
"Edwin Ubiles","WAS",4,52,1,2,1,0,0,1,0,0,0
"Jerry Smith","NJN",5,46,4,10,2,2,0,1,1,0,2
"Travis Leslie","LAC",10,45,5,11,4,1,3,0,1,0,1
"Andre Emmett","NJN",6,45,1,2,1,0,0,0,1,0,0
"Eric Dawson","SAS",4,39,0,0,0,0,0,0,0,0,0
"Jeff Foote","NOH",4,39,0,0,0,0,0,0,0,0,0
"Darington Hobson","MIL",5,39,6,12,6,0,3,0,3,0,0
"Xavier Silas","PHI",2,39,3,8,1,2,0,1,0,0,2
"Derrick Byars","SAS",2,37,1,3,0,1,0,0,0,0,1
"Blake Ahearn","UTA",4,30,1,2,1,0,1,0,0,0,0
"Dennis Horner","NJN",8,22,0,0,0,0,0,0,0,0,0
"Kelenna Azubuike","DAL",3,18,0,0,0,0,0,0,0,0,0
"Kyrylo Fesenko","IND",3,17,1,2,1,0,1,0,0,0,0
"Ryan Reid","OKC",5,17,0,0,0,0,0,0,0,0,0
"Francisco Elson","PHI",5,16,1,2,1,0,0,0,1,0,0
"Malcolm Thomas","SAS",3,15,1,2,1,0,1,0,0,0,0
"Ike Diogu","SAS",2,14,0,0,0,0,0,0,0,0,0
"Dan Gadzuric","NYK",2,13,0,0,0,0,0,0,0,0,0
"Keith Benson","GSW",3,9,0,0,0,0,0,0,0,0,0
"Earl Barron","GSW",2,9,0,0,0,0,0,0,0,0,0
"Brian Skinner","MEM",1,4,0,0,0,0,0,0,0,0,0
"Hamady Ndiaye","WAS",3,3,0,0,0,0,0,0,0,0,0
