"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Lavor Postell","NYK",12,99,3,7,2,1,1,0,1,1,0
"Jeff Trepagnier","DEN",8,97,6,13,5,1,1,1,3,1,0
"Dean Oliver","GSW",15,94,23,49,20,3,9,5,6,2,1
"Devin Brown","DEN",10,92,7,14,7,0,5,0,2,0,0
"Antoine Rigaudeau","DAL",11,89,6,15,3,3,0,2,1,2,1
"Cezary Trybanski","MEM",15,88,1,2,1,0,0,1,0,0,0
"Danny Manning","DET",13,88,7,15,6,1,4,1,1,0,1
"Michael Dickerson","MEM",6,87,8,16,8,0,2,5,1,0,0
"Anthony Goldwire","WAS",15,86,4,9,3,1,1,0,2,1,0
"Horace Grant","ORL",5,85,7,17,4,3,3,0,1,0,3
"Joseph Forte","SEA",17,85,11,23,10,1,3,1,6,0,1
"Jamison Brewer","IND",10,80,18,40,14,4,4,3,7,1,3
"Bryce Drew","NOH",13,80,11,23,10,1,2,3,5,1,0
"Bostjan Nachbar","HOU",14,78,3,6,3,0,2,1,0,0,0
"Nate Huffman","TOR",7,78,5,11,4,1,1,0,3,0,1
"Soumaila Samake","LAL",13,77,4,8,4,0,1,0,3,0,0
"Dalibor Bagaric","CHI",10,76,4,9,3,1,2,1,0,0,1
"Robert Archibald","MEM",12,72,3,6,3,0,2,0,1,0,0
"Amal McCaskill","ATL",11,70,5,11,4,1,2,1,1,0,1
"Brandon Armstrong","NJN",17,70,2,6,0,2,0,0,0,0,2
"Flip Murray","SEA",14,63,5,11,4,1,2,1,1,0,1
"Kirk Haston","NOH",12,58,3,6,3,0,3,0,0,0,0
"Mateen Cleaves","SAC",12,55,10,22,8,2,7,0,1,2,0
"Mengke Bateer","SAS",12,47,4,8,4,0,0,1,3,0,0
"Mikki Moore","ATL",8,43,3,6,3,0,2,0,1,0,0
"Chris Crawford","ATL",5,38,1,2,1,0,0,0,1,0,0
"Pepe Sanchez","DET",9,36,8,16,8,0,4,1,3,0,0
"Tito Maddox","HOU",9,34,5,11,4,1,2,0,2,0,1
"Antonio Harvey","ATL",4,33,0,0,0,0,0,0,0,0,0
"Alton Ford","PHX",11,29,1,2,1,0,1,0,0,0,0
"Ruben Wolkowyski","BOS",7,24,1,2,1,0,0,1,0,0,0
"Brandon Williams","ATL",6,20,0,0,0,0,0,0,0,0,0
"Brian Cardinal","WAS",5,14,1,2,1,0,1,0,0,0,0
"Mark Strickland","DAL",4,13,0,0,0,0,0,0,0,0,0
"Charles Smith","POR",3,13,1,2,1,0,1,0,0,0,0
"Randy Livingston","NOH",2,12,1,3,0,1,0,0,0,1,0
"Zendon Hamilton","TOR",3,11,0,0,0,0,0,0,0,0,0
"Chris Dudley","POR",3,10,0,0,0,0,0,0,0,0,0
"Don Reid","DET",1,10,0,0,0,0,0,0,0,0,0
"Jamal Sampson","MIL",5,9,1,2,1,0,1,0,0,0,0
"A.J. Guyton","GSW",2,9,2,5,1,1,0,0,1,0,1
"Chris Owens","MEM",1,6,0,0,0,0,0,0,0,0,0
"Donny Marshall","NJN",3,6,0,0,0,0,0,0,0,0,0
"Paul Shirley","ATL",2,6,0,0,0,0,0,0,0,0,0
"Ruben Boumtje-Boumtje","POR",2,5,1,2,1,0,1,0,0,0,0
"Guy Rucker","GSW",3,3,1,2,1,0,1,0,0,0,0
