"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"J.J. Barea","DAL",33,191,24,57,15,9,8,3,4,4,5
"Steve Novak","HOU",35,191,6,16,2,4,1,1,0,2,2
"Bracey Wright","MIN",19,190,15,34,11,4,8,2,1,1,3
"David Harrison","IND",24,190,6,14,4,2,2,1,1,0,2
"Ryan Hollins","CHA",27,185,1,2,1,0,0,0,1,0,0
"Paul Davis","LAC",31,180,7,17,4,3,1,1,2,1,2
"Shavlik Randolph","PHI",13,179,4,9,3,1,1,1,1,0,1
"Kyle Lowry","MEM",10,175,32,77,19,13,11,2,6,3,10
"Damir Markota","MIL",30,170,6,14,4,2,4,0,0,1,1
"Mouhamed Sene","SEA",28,169,0,0,0,0,0,0,0,0,0
"Will Blalock","DET",14,166,17,37,14,3,6,4,4,0,3
"Stephen Graham","POR",14,165,5,11,4,1,1,1,2,1,0
"Pat Burke","PHX",23,164,5,13,2,3,2,0,0,1,2
"Brandon Bass","NOK",21,162,3,8,1,2,1,0,0,0,2
"Danny Fortson","SEA",14,158,1,3,0,1,0,0,0,0,1
"Matt Freije","ATL",19,147,7,19,2,5,1,0,1,3,2
"Jumaine Jones","PHX",18,138,1,3,0,1,0,0,0,1,0
"Luke Jackson","TOR",13,138,13,28,11,2,6,0,5,1,1
"James White","SAS",6,137,5,12,3,2,1,1,1,0,2
"Robert Hite","MIA",12,136,8,20,4,4,2,0,2,0,4
"Aaron McKie","LAL",10,131,13,30,9,4,6,0,3,0,4
"Ira Newble","CLE",15,129,2,4,2,0,0,2,0,0,0
"Jamal Sampson","DEN",22,124,5,10,5,0,2,1,2,0,0
"Amir Johnson","DET",8,124,3,8,1,2,0,0,1,0,2
"Eric Williams","CHA",21,121,7,15,6,1,5,1,0,1,0
"Patrick O'Bryant","GSW",16,119,9,18,9,0,3,2,4,0,0
"Luke Schenscher","POR",11,118,1,2,1,0,0,1,0,0,0
"Scot Pollard","CLE",24,109,3,6,3,0,0,0,3,0,0
"Marcus Vinicius","NOK",13,103,5,12,3,2,1,1,1,0,2
"Maurice Taylor","SAC",12,103,5,11,4,1,4,0,0,0,1
"Jackie Butler","SAS",11,103,5,10,5,0,3,0,2,0,0
"Kevinn Pinkney","BOS",6,100,5,10,5,0,4,0,1,0,0
"Kelvin Cato","NYK",18,95,0,0,0,0,0,0,0,0,0
"Ronald Dupree","DET",19,94,5,10,5,0,4,0,1,0,0
"Wayne Simien","MIA",8,93,4,10,2,2,0,0,2,0,2
"Eddie Griffin","MIN",13,92,4,8,4,0,1,2,1,0,0
"Lou Amundson","PHI",11,89,1,2,1,0,1,0,0,0,0
"PJ Tucker","TOR",17,83,3,9,0,3,0,0,0,1,2
"Doug Christie","LAC",7,82,8,19,5,3,3,1,1,0,3
"Esteban Batista","ATL",13,81,4,8,4,0,2,0,2,0,0
"Slava Medvedenko","ATL",14,81,2,4,2,0,0,0,2,0,0
"Andreas Glyniadakis","SEA",13,81,1,2,1,0,1,0,0,0,0
"DJ Mbenga","DAL",21,79,6,14,4,2,1,0,3,0,2
"Eric Piatkowski","PHX",11,73,4,10,2,2,1,1,0,2,0
"Uros Slokar","TOR",20,72,1,2,1,0,1,0,0,0,0
"Pops Mensah-Bonsu","DAL",12,71,0,0,0,0,0,0,0,0,0
"Julius Hodge","MIL",9,64,12,26,10,2,7,1,2,0,2
"Kenyon Martin","DEN",2,63,1,2,1,0,0,0,1,0,0
"James Lang","WAS",11,55,2,4,2,0,2,0,0,0,0
"Will Conroy","LAC",7,51,9,20,7,2,3,3,1,1,1
"Dijon Thompson","ATL",6,50,2,5,1,1,0,0,1,1,0
"Theo Ratliff","BOS",2,44,0,0,0,0,0,0,0,0,0
"Randolph Morris","NYK",5,44,1,2,1,0,0,1,0,0,0
"Kevin Willis","DAL",5,43,1,2,1,0,0,0,1,0,0
"Ivan McFarlin","PHI",11,41,1,3,0,1,0,0,0,0,1
"Yaroslav Korolev","LAC",10,41,4,9,3,1,0,0,3,0,1
"Anthony Carter","DEN",2,37,11,29,4,7,4,0,0,0,7
"Pape Sow","TOR",7,34,2,4,2,0,0,0,2,0,0
"Desmon Farmer","SEA",8,32,9,19,8,1,6,1,1,1,0
"Andre Barrett","CHI",6,29,7,14,7,0,2,0,5,0,0
"Steven Smith","PHI",8,28,0,0,0,0,0,0,0,0,0
"Renaldo Major","GSW",1,27,0,0,0,0,0,0,0,0,0
"Randy Livingston","SEA",4,26,4,8,4,0,1,2,1,0,0
"Jeremy Richardson","POR",6,20,0,0,0,0,0,0,0,0,0
"Dwayne Jones","CLE",4,18,0,0,0,0,0,0,0,0,0
"Sean Marks","PHX",3,17,0,0,0,0,0,0,0,0,0
"Roger Powell","UTA",3,13,0,0,0,0,0,0,0,0,0
"Vitaly Potapenko","SAC",3,13,0,0,0,0,0,0,0,0,0
"Mike Hall","WAS",2,13,1,2,1,0,0,0,1,0,0
"Chris McCray","MIL",5,12,0,0,0,0,0,0,0,0,0
"Alvin Williams","LAC",2,10,3,6,3,0,2,0,1,0,0
"James Augustine","ORL",2,7,2,5,1,1,1,0,0,0,1
"Dajuan Wagner","GSW",1,7,1,2,1,0,1,0,0,0,0
"Mile Ilic","NJN",5,6,0,0,0,0,0,0,0,0,0
"Von Wafer","LAC",1,1,0,0,0,0,0,0,0,0,0
