"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Donyell Marshall","PHI",25,189,15,34,11,4,7,1,3,2,2
"Stromile Swift","PHX",19,184,3,8,1,2,0,0,1,1,1
"Alexis Ajinca","CHA",31,182,3,7,2,1,1,1,0,0,1
"DJ Mbenga","LAL",23,181,9,21,6,3,2,2,2,1,2
"Brendan Haywood","WAS",6,175,8,17,7,1,5,1,1,1,0
"DeMarcus Nelson","GSW",13,171,13,32,7,6,6,1,0,3,3
"Brian Cook","HOU",30,171,5,11,4,1,2,1,1,0,1
"Shawne Williams","DAL",15,170,2,5,1,1,0,0,1,0,1
"Jerry Stackhouse","DAL",10,162,12,28,8,4,4,0,4,0,4
"Kyrylo Fesenko","UTA",21,156,4,9,3,1,2,0,1,0,1
"Malik Hairston","SAS",15,155,13,28,11,2,3,2,6,1,1
"DJ White","OKC",7,129,6,13,5,1,2,1,2,0,1
"Lorenzen Wright","CLE",17,125,3,6,3,0,2,0,1,0,0
"Hamed Haddadi","MEM",19,120,8,20,4,4,3,1,0,1,3
"Mark Madsen","MIN",19,116,4,8,4,0,1,2,1,0,0
"Jermareo Davidson","GSW",14,111,1,2,1,0,0,1,0,0,0
"Damon Jones","MIL",18,108,7,15,6,1,2,1,3,0,1
"Chris Mihm","LAL",18,105,10,22,8,2,2,1,5,0,2
"Austin Croshere","SAS",14,100,9,23,4,5,3,1,0,2,3
"Thomas Gardner","ATL",16,98,2,4,2,0,2,0,0,0,0
"Maurice Ager","NJN",20,97,3,7,2,1,1,0,1,0,1
"Dikembe Mutombo","HOU",9,96,0,0,0,0,0,0,0,0,0
"Jeremy Richardson","ORL",12,93,3,9,0,3,0,0,0,1,2
"Othello Hunter","ATL",16,92,1,2,1,0,0,0,1,0,0
"Randolph Morris","ATL",23,88,2,6,0,2,0,0,0,1,1
"Cedric Simmons","SAC",18,84,2,4,2,0,2,0,0,0,0
"Dontell Jefferson","CHA",6,84,9,19,8,1,4,1,3,0,1
"Cheikh Samb","NYK",18,83,1,2,1,0,1,0,0,0,0
"Dorell Wright","MIA",6,73,2,5,1,1,1,0,0,1,0
"Gilbert Arenas","WAS",2,63,20,42,18,2,14,3,1,1,1
"Adonal Foyle","ORL",10,62,1,2,1,0,0,1,0,0,0
"Kenny Thomas","SAC",8,62,1,2,1,0,1,0,0,0,0
"Calvin Booth","SAC",8,55,0,0,0,0,0,0,0,0,0
"Linton Johnson","CHI",10,55,2,5,1,1,0,0,1,0,1
"Sonny Weems","DEN",12,55,3,9,0,3,0,0,0,0,3
"Desmon Farmer","SAS",3,54,2,5,1,1,1,0,0,1,0
"Marcus Williams","GSW",9,54,13,27,12,1,8,0,4,1,0
"Dwayne Jones","CHA",6,52,0,0,0,0,0,0,0,0,0
"Hassan Adams","TOR",12,52,1,2,1,0,1,0,0,0,0
"Eddie Gill","MIL",6,43,11,25,8,3,2,1,5,3,0
"Andre Brown","CHA",4,41,1,2,1,0,0,0,1,0,0
"Shavlik Randolph","POR",10,37,0,0,0,0,0,0,0,0,0
"Michael Ruffin","POR",11,35,0,0,0,0,0,0,0,0,0
"Sun Sun","LAL",10,28,2,4,2,0,1,1,0,0,0
"Mouhamed Sene","NYK",6,28,0,0,0,0,0,0,0,0,0
"Joe Crawford","NYK",2,23,1,3,0,1,0,0,0,0,1
"Jawad Williams","CLE",10,20,0,0,0,0,0,0,0,0,0
"Walter Sharpe","DET",8,20,0,0,0,0,0,0,0,0,0
"Nathan Jawai","TOR",6,19,0,0,0,0,0,0,0,0,0
"Blake Ahearn","SAS",3,19,2,5,1,1,1,0,0,0,1
"Speedy Claxton","ATL",2,15,3,6,3,0,0,0,3,0,0
"Demetris Nichols","NYK",4,14,1,2,1,0,0,0,1,0,0
"Trey Johnson","CLE",4,14,0,0,0,0,0,0,0,0,0
"Courtney Sims","NYK",2,13,0,0,0,0,0,0,0,0,0
"Eddy Curry","NYK",3,12,0,0,0,0,0,0,0,0,0
"James White","HOU",4,11,1,3,0,1,0,0,0,0,1
"Jerome James","NYK",2,10,0,0,0,0,0,0,0,0,0
"J.R. Giddens","BOS",6,8,0,0,0,0,0,0,0,0,0
"Joey Dorsey","HOU",3,6,1,2,1,0,0,0,1,0,0
"Martell Webster","POR",1,5,0,0,0,0,0,0,0,0,0
"Marcus Williams","SAS",2,3,0,0,0,0,0,0,0,0,0
"Steven Hill","OKC",1,2,0,0,0,0,0,0,0,0,0
