"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Ha Ha","POR",27,212,1,3,0,1,0,0,0,0,1
"Andre Owens","UTA",23,210,8,19,5,3,3,0,2,2,1
"Charles Smith","DEN",22,210,9,20,7,2,4,1,2,0,2
"CJ Miles","UTA",23,203,16,32,16,0,11,1,4,0,0
"Jermaine Jackson","MIL",30,202,25,58,17,8,8,2,7,1,7
"Terence Morris","ORL",22,192,4,8,4,0,1,1,2,0,0
"Doug Christie","DAL",7,185,14,29,13,1,9,0,4,1,0
"Lawrence Roberts","MEM",33,181,5,12,3,2,3,0,0,0,2
"Sean Marks","SAS",25,181,7,15,6,1,2,3,1,1,0
"Dale Davis","DET",28,178,6,14,4,2,2,1,1,1,1
"Andray Blatche","WAS",29,175,10,21,9,1,8,0,1,0,1
"Stephen Graham","CLE",22,175,7,17,4,3,2,0,2,1,2
"Will Bynum","GSW",15,162,19,41,16,3,12,3,1,2,1
"Ronny Turiaf","LAL",23,161,8,21,3,5,1,1,1,2,3
"Jason Maxiell","DET",26,159,3,6,3,0,2,0,1,0,0
"Willie Green","PHI",10,153,5,13,2,3,2,0,0,1,2
"Boniface Ndong","LAC",23,151,7,16,5,2,3,1,1,1,1
"James Thomas","CHI",22,150,1,2,1,0,1,0,0,0,0
"Ronnie Price","SAC",29,150,11,23,10,1,4,1,5,1,0
"Luke Schenscher","CHI",20,149,7,14,7,0,3,2,2,0,0
"Lou Williams","PHI",30,145,10,22,8,2,5,1,2,0,2
"Chris Taft","GSW",17,144,2,4,2,0,1,0,1,0,0
"Eddie Basden","CHI",19,141,8,19,5,3,2,1,2,1,2
"Bracey Wright","MIN",7,135,5,10,5,0,4,0,1,0,0
"Devin Green","LAL",27,135,7,18,3,4,1,1,1,0,4
"Arvydas Macijauskas","NOK",19,134,5,12,3,2,2,1,0,1,1
"Dorell Wright","MIA",20,132,8,18,6,2,2,1,3,1,1
"Billy Thomas","WAS",17,131,9,20,7,2,3,2,2,0,2
"John Thomas","NJN",16,127,2,5,1,1,1,0,0,0,1
"Donta Smith","ATL",23,127,9,19,8,1,6,0,2,0,1
"Yaroslav Korolev","LAC",24,127,9,19,8,1,3,3,2,1,0
"Eddie Gill","IND",41,122,12,26,10,2,3,3,4,0,2
"Aaron McKie","LAL",14,121,11,25,8,3,6,0,2,0,3
"Aaron Miles","GSW",19,118,24,49,23,1,12,2,9,0,1
"Awvee Storey","WAS",25,116,4,9,3,1,0,1,2,1,0
"Ime Udoka","NYK",8,114,6,13,5,1,2,2,1,0,1
"Melvin Sanders","SAS",16,113,3,6,3,0,0,1,2,0,0
"Anthony Grundy","ATL",12,108,9,18,9,0,6,1,2,0,0
"John Lucas III","HOU",13,107,12,26,10,2,3,2,5,1,1
"Nikoloz Tskitishvili","PHX",17,99,3,6,3,0,1,2,0,0,0
"Anthony Roberson","MEM",16,88,5,11,4,1,0,1,3,0,1
"Dwayne Jones","BOS",14,86,2,5,1,1,1,0,0,0,1
"Vin Baker","LAC",8,85,4,8,4,0,3,0,1,0,0
"Noel Felix","SEA",12,82,2,4,2,0,1,0,1,0,0
"Ervin Johnson","MIL",18,81,2,4,2,0,2,0,0,0,0
"Von Wafer","LAL",16,73,4,9,3,1,2,0,1,1,0
"Anfernee Hardaway","NYK",4,72,8,19,5,3,1,1,3,1,2
"Reece Gaines","MIL",12,54,3,6,3,0,1,1,1,0,0
"Amar'e Stoudemire","PHX",3,50,2,4,2,0,1,1,0,0,0
"Zendon Hamilton","PHI",12,48,0,0,0,0,0,0,0,0,0
"Earl Barron","MIA",8,45,0,0,0,0,0,0,0,0,0
"Dijon Thompson","PHX",10,43,1,2,1,0,0,0,1,0,0
"Marcus Fizer","NOK",3,39,1,2,1,0,1,0,0,0,0
"Amir Johnson","DET",3,39,3,6,3,0,1,1,1,0,0
"Jamal Sampson","SAC",12,39,5,11,4,1,1,0,3,1,0
"Alex Acker","DET",5,35,4,9,3,1,1,0,2,1,0
"Julius Hodge","DEN",14,33,6,13,5,1,4,0,1,0,1
"Derrick Zimmerman","NJN",2,32,7,18,3,4,3,0,0,2,2
"Maciej Lampe","HOU",6,28,2,5,1,1,1,0,0,1,0
"Randy Livingston","CHI",5,22,1,2,1,0,1,0,0,0,0
"Anthony Goldwire","LAC",3,22,2,4,2,0,1,0,1,0,0
"Samaki Walker","IND",7,22,0,0,0,0,0,0,0,0,0
"Jonathan Bender","IND",2,21,2,5,1,1,1,0,0,0,1
"Pavel Podkolzin","DAL",1,18,0,0,0,0,0,0,0,0,0
"Josh Davis","PHX",6,17,1,2,1,0,1,0,0,0,0
"Sharrod Ford","PHX",3,13,0,0,0,0,0,0,0,0,0
"Randy Holcomb","CHI",4,11,0,0,0,0,0,0,0,0,0
"Alvin Williams","TOR",1,10,0,0,0,0,0,0,0,0,0
"Martynas Andriuskevicius","CLE",6,9,0,0,0,0,0,0,0,0,0
"Slava Medvedenko","LAL",2,6,1,2,1,0,0,0,1,0,0
"Deng Gai","PHI",2,5,0,0,0,0,0,0,0,0,0
"Matt Walsh","MIA",2,3,0,0,0,0,0,0,0,0,0
"Bryon Russell","DEN",1,3,1,2,1,0,1,0,0,0,0
"Nene","DEN",1,3,0,0,0,0,0,0,0,0,0
"Alex Scales","SAS",1,0,0,0,0,0,0,0,0,0,0
