"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Kevin Jones","CLE",32,334,10,23,7,3,3,0,4,1,2
"Anthony Randolph","DEN",39,329,12,27,9,3,5,2,2,1,2
"Hamed Haddadi","PHX",30,322,12,24,12,0,6,2,4,0,0
"Terrence Williams","BOS",24,318,38,94,20,18,12,1,7,6,12
"Rasheed Wallace","NYK",21,296,6,14,4,2,4,0,0,1,1
"DeAndre Liggins","OKC",39,290,15,34,11,4,9,1,1,0,4
"Malcolm Lee","MIN",16,289,20,46,14,6,6,2,6,1,5
"Nolan Smith","POR",40,288,35,78,27,8,14,3,10,3,5
"Chris Johnson","MIN",30,284,8,18,6,2,4,0,2,1,1
"Perry Jones III","OKC",38,280,10,24,6,4,2,2,2,1,3
"Terrence Jones","HOU",19,276,15,36,9,6,3,1,5,2,4
"Tony Wroten","MEM",35,272,43,91,38,5,25,3,10,4,1
"Kwame Brown","PHI",22,270,9,19,8,1,2,3,3,0,1
"Kent Bazemore","GSW",61,266,22,47,19,3,9,3,7,1,2
"Donald Sloan","NOH",23,263,38,91,23,15,11,2,10,2,13
"Corey Maggette","DET",18,257,19,47,10,9,8,1,1,4,5
"Troy Murphy","DAL",14,256,7,18,3,4,1,2,0,0,4
"Marcus Camby","NYK",24,250,14,29,13,1,10,0,3,1,0
"DeSagana Diop","CHA",22,226,13,27,12,1,6,0,6,0,1
"Viacheslav Kravtsov","DET",25,224,9,23,4,5,3,1,0,0,5
"James Jones","MIA",38,221,13,35,4,9,3,0,1,3,6
"Tyshawn Taylor","BKN",38,220,21,50,13,8,9,1,3,5,3
"Jeremy Evans","UTA",37,215,11,26,7,4,4,2,1,0,4
"Josh Howard","MIN",11,207,4,8,4,0,2,0,2,0,0
"Robert Sacre","LAL",32,203,6,14,4,2,3,0,1,1,1
"Maalik Wayns","LAC",27,202,27,66,15,12,7,2,6,2,10
"Ben Hansbrough","IND",28,200,21,46,17,4,8,3,6,1,3
"Shavlik Randolph","BOS",16,198,4,10,2,2,0,1,1,2,0
"Devin Ebanks","LAL",19,197,10,25,5,5,3,1,1,2,3
"Samardo Samuels","CLE",18,196,8,21,3,5,1,0,2,0,5
"Hedo Turkoglu","ORL",11,189,23,51,18,5,7,4,7,0,5
"Jon Leuer","MEM",28,186,8,19,5,3,2,1,2,1,2
"Earl Barron","NYK",12,158,5,12,3,2,2,0,1,1,1
"Drew Gooden","MIL",16,151,6,14,4,2,3,1,0,1,1
"Diante Garrett","PHX",19,149,31,71,22,9,9,3,10,3,6
"Jeremy Lamb","OKC",23,147,5,11,4,1,2,1,1,0,1
"Vladimir Radmanovic","CHI",25,144,8,20,4,4,4,0,0,2,2
"Justin Holiday","PHI",9,142,15,31,14,1,5,2,7,0,1
"Aron Baynes","SAS",16,141,5,11,4,1,2,1,1,0,1
"Terrel Harris","NOH",20,137,9,19,8,1,7,0,1,0,1
"Brandon Roy","MIN",5,122,23,54,15,8,8,4,3,5,3
"Al Harrington","ORL",10,119,10,23,7,3,3,2,2,1,2
"Daniel Orton","OKC",13,104,4,10,2,2,2,0,0,1,1
"Chris Johnson","MEM",8,102,2,4,2,0,1,0,1,0,0
"Josh Childress","BKN",14,100,5,11,4,1,3,0,1,1,0
"Tornike Shengelia","BKN",19,93,3,6,3,0,1,2,0,0,0
"DJ White","BOS",12,86,4,8,4,0,2,1,1,0,0
"Keyon Dooling","MEM",7,82,8,18,6,2,3,0,3,1,1
"Chris Quinn","CLE",7,78,9,21,6,3,1,1,4,1,2
"Danny Granger","IND",5,74,3,7,2,1,0,0,2,0,1
"Jeremy Tyler","ATL",21,68,1,2,1,0,0,0,1,0,0
"Joel Przybilla","MIL",12,68,4,8,4,0,1,1,2,0,0
"Chris Douglas-Roberts","DAL",6,63,4,11,1,3,1,0,0,1,2
"Josh Selby","MEM",10,59,4,9,3,1,2,1,0,1,0
"Jarvis Varnado","MIA",13,58,3,8,1,2,0,0,1,0,2
"Luke Zeller","PHX",16,58,3,6,3,0,1,1,1,0,0
"Malcolm Thomas","CHI",12,57,4,8,4,0,2,0,2,0,0
"Miles Plumlee","IND",14,55,2,6,0,2,0,0,0,1,1
"Kris Joseph","BKN",10,54,1,2,1,0,1,0,0,0,0
"Kevin Murphy","UTA",17,52,2,4,2,0,1,0,1,0,0
"Juwan Howard","MIA",7,51,6,16,2,4,1,0,1,2,2
"Fab Melo","BOS",6,36,0,0,0,0,0,0,0,0,0
"Cory Higgins","CHA",6,32,5,12,3,2,3,0,0,0,2
"Dexter Pittman","MEM",11,32,0,0,0,0,0,0,0,0,0
"Tyler Honeycutt","SAC",9,32,2,5,1,1,1,0,0,1,0
"Lazar Hayward","MIN",4,31,3,6,3,0,2,0,1,0,0
"Josh Harrellson","MIA",6,31,0,0,0,0,0,0,0,0,0
"Quentin Richardson","NYK",1,29,1,2,1,0,1,0,0,0,0
"Julyan Stone","DEN",4,28,2,4,2,0,0,2,0,0,0
"Solomon Jones","NYK",2,26,0,0,0,0,0,0,0,0,0
"Quincy Miller","DEN",7,26,3,6,3,0,3,0,0,0,0
"Jared Cunningham","DAL",8,26,1,3,0,1,0,0,0,1,0
"Brandon Rush","GSW",2,25,2,5,1,1,0,0,1,0,1
"Eddy Curry","DAL",2,25,0,0,0,0,0,0,0,0,0
"Scott Machado","HOU",6,21,6,13,5,1,3,1,1,0,1
"Will Conroy","MIN",4,20,0,0,0,0,0,0,0,0,0
"Tim Ohlbrecht","HOU",3,12,1,2,1,0,1,0,0,0,0
"Josh Akognon","DAL",3,9,1,2,1,0,0,0,1,0,0
"DaJuan Summers","LAC",2,7,1,2,1,0,1,0,0,0,0
"Andrew Goudelock","LAL",1,6,0,0,0,0,0,0,0,0,0
"Matt Carroll","CHA",1,6,1,2,1,0,1,0,0,0,0
"Darius Johnson-Odom","LAL",4,6,1,2,1,0,0,0,1,0,0
"Henry Sims","NOH",2,5,0,0,0,0,0,0,0,0,0
"Darko Milicic","BOS",1,4,0,0,0,0,0,0,0,0,0
"Justin Dentmon","DAL",2,4,0,0,0,0,0,0,0,0,0
"Chris Wright","DAL",3,4,0,0,0,0,0,0,0,0,0
"Damion James","BKN",2,0,0,0,0,0,0,0,0,0,0
